Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
skill	interval statistics	15	33.33	0.0	0.0	83.44	0.01876	6.67	0.0	0.0	52.96	0.004343
skill	note length	15	60.0	0.0	0.0	84.47	0.020157	40.0	0.0	0.0	48.14	0.004354
skill	note length statistics	15	46.67	0.0	0.0	42.25	0.019402	60.0	0.0	0.0	72.44	0.004412
skill	pitch recognition	15	20.0	0.0	0.0	89.42	0.019784	13.33	0.0	0.0	59.41	0.004552
skill	pitch statistics	15	33.33	0.0	0.0	82.6	0.020311	33.33	0.0	0.0	52.67	0.004364
skill	rhythm pattern	15	40.0	0.0	0.0	79.87	0.019277	26.67	0.0	0.0	45.49	0.004411
skill	rhythm pattern statistics	15	20.0	0.0	0.0	56.31	0.019494	6.67	0.0	0.0	47.16	0.004399
skill	tonality recognition	12	8.33	0.0	0.0	30.45	0.014444	25.0	0.0	0.0	33.19	0.003507
rel/abs	absolute	69	39.13	2.38	0.0	355.92	0.088993	33.33	0.0	0.0	270.63	0.020348
rel/abs	relative	81	25.93	0.0	0.0	337.79	0.101821	16.05	0.0	0.0	276.2	0.023736
specification	harmony-absolute	9	33.33	16.67	0.0	57.18	0.009339	11.11	0.0	0.0	37.97	0.002666
specification	harmony-relative	21	14.29	0.0	0.0	59.06	0.02567	19.05	0.0	0.0	66.76	0.006141
specification	pitch-absolute	30	26.67	0.0	0.0	172.02	0.040095	23.33	0.0	0.0	112.08	0.008916
specification	pitch-relative	30	30.0	0.0	0.0	142.54	0.03738	13.33	0.0	0.0	116.8	0.008785
specification	rhythm-absolute	30	53.33	0.0	0.0	126.71	0.039558	50.0	0.0	0.0	120.58	0.008766
specification	rhythm-relative	30	30.0	0.0	0.0	136.18	0.038771	16.67	0.0	0.0	92.64	0.00881
