Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
is_nota_correct	1	15	26.67	0.0	0.0	39.52	0.008208	40.0	0.0	0.0	174.78	0.0	26.67	9.09	0.0	41.17	0.00144
meta-question_id	1	9	33.33	0.0	0.0	20.93	0.004949	33.33	0.0	0.0	56.79	0.0	22.22	0.0	0.0	27.26	0.000954
meta-question_id	10	6	33.33	0.0	0.0	16.19	0.003183	0.0	0.0	0.0	68.51	0.0	33.33	75.0	0.0	14.66	0.000497
meta-question_id	11	3	0.0	0.0	0.0	9.79	0.001798	0.0	0.0	0.0	37.12	0.0	0.0	0.0	0.0	6.63	0.000206
meta-question_id	2	6	33.33	0.0	0.0	16.8	0.003321	16.67	0.0	0.0	34.22	0.0	16.67	0.0	0.0	13.6	0.000436
meta-question_id	3	9	22.22	0.0	0.0	23.15	0.004797	33.33	0.0	0.0	419.02	0.0	0.0	22.22	0.0	26.27	0.000903
meta-question_id	4	6	33.33	0.0	0.0	13.85	0.002661	16.67	0.0	0.0	86.79	0.0	0.0	0.0	0.0	16.2	0.000515
meta-question_id	5	9	22.22	0.0	0.0	22.67	0.004297	22.22	0.0	0.0	91.11	0.0	11.11	12.5	0.0	26.4	0.000929
meta-question_id	6	6	33.33	0.0	0.0	14.7	0.003693	33.33	0.0	0.0	81.23	0.0	16.67	0.0	0.0	15.58	0.000487
meta-question_id	7	9	22.22	0.0	0.0	20.98	0.005394	0.0	0.0	0.0	126.88	0.0	11.11	0.0	0.0	31.84	0.00119
meta-question_id	8	6	0.0	0.0	0.0	15.7	0.002692	0.0	0.0	0.0	90.56	0.0	16.67	0.0	0.0	19.64	0.000674
meta-question_id	9	6	33.33	0.0	0.0	15.24	0.003025	33.33	0.0	0.0	66.87	0.0	66.67	0.0	0.0	16.88	0.000577
category	harmony	15	26.67	0.0	0.0	41.23	0.008006	13.33	0.0	0.0	172.49	0.0	40.0	33.33	0.0	38.17	0.001281
category	pitch	30	30.0	0.0	0.0	74.73	0.015727	26.67	0.0	0.0	596.83	0.0	10.0	7.41	0.0	83.33	0.002808
category	rhythm	30	20.0	0.0	0.0	74.05	0.016076	13.33	0.0	0.0	389.78	0.0	13.33	3.85	0.0	93.45	0.003281
subcategory	harmonic-recognition	15	26.67	0.0	0.0	41.23	0.008006	13.33	0.0	0.0	172.49	0.0	40.0	33.33	0.0	38.17	0.001281
subcategory	interval-recognition	15	26.67	0.0	0.0	36.99	0.007457	26.67	0.0	0.0	505.82	0.0	0.0	13.33	0.0	42.47	0.001418
subcategory	pitch-recognition	15	33.33	0.0	0.0	37.73	0.00827	26.67	0.0	0.0	91.01	0.0	20.0	0.0	0.0	40.86	0.00139
subcategory	proportion-recognition	15	13.33	0.0	0.0	36.68	0.008086	0.0	0.0	0.0	217.44	0.0	13.33	0.0	0.0	51.48	0.001865
subcategory	rhythmic-recognition	15	26.67	0.0	0.0	37.37	0.00799	26.67	0.0	0.0	172.35	0.0	13.33	7.69	0.0	41.98	0.001417
skill	cadence recognition	3	0.0	0.0	0.0	9.79	0.001798	0.0	0.0	0.0	37.12	0.0	0.0	0.0	0.0	6.63	0.000206
skill	chord recognition	6	33.33	0.0	0.0	16.19	0.003183	0.0	0.0	0.0	68.51	0.0	33.33	75.0	0.0	14.66	0.000497
skill	interval recognition	9	22.22	0.0	0.0	23.15	0.004797	33.33	0.0	0.0	419.02	0.0	0.0	22.22	0.0	26.27	0.000903
skill	interval statistics	6	33.33	0.0	0.0	13.85	0.002661	16.67	0.0	0.0	86.79	0.0	0.0	0.0	0.0	16.2	0.000515
skill	note length	9	22.22	0.0	0.0	22.67	0.004297	22.22	0.0	0.0	91.11	0.0	11.11	12.5	0.0	26.4	0.000929
skill	note length statistics	6	33.33	0.0	0.0	14.7	0.003693	33.33	0.0	0.0	81.23	0.0	16.67	0.0	0.0	15.58	0.000487
skill	pitch recognition	9	33.33	0.0	0.0	20.93	0.004949	33.33	0.0	0.0	56.79	0.0	22.22	0.0	0.0	27.26	0.000954
skill	pitch statistics	6	33.33	0.0	0.0	16.8	0.003321	16.67	0.0	0.0	34.22	0.0	16.67	0.0	0.0	13.6	0.000436
skill	rhythm pattern	9	22.22	0.0	0.0	20.98	0.005394	0.0	0.0	0.0	126.88	0.0	11.11	0.0	0.0	31.84	0.00119
skill	rhythm pattern statistics	6	0.0	0.0	0.0	15.7	0.002692	0.0	0.0	0.0	90.56	0.0	16.67	0.0	0.0	19.64	0.000674
skill	tonality recognition	6	33.33	0.0	0.0	15.24	0.003025	33.33	0.0	0.0	66.87	0.0	66.67	0.0	0.0	16.88	0.000577
rel/abs	absolute	36	30.56	0.0	0.0	91.29	0.019443	22.22	0.0	0.0	331.87	0.0	19.44	13.79	0.0	97.5	0.003304
rel/abs	relative	39	20.51	0.0	0.0	98.71	0.020366	15.38	0.0	0.0	827.24	0.0	15.38	6.06	0.0	117.45	0.004066
specification	harmony-absolute	6	33.33	0.0	0.0	16.19	0.003183	0.0	0.0	0.0	68.51	0.0	33.33	75.0	0.0	14.66	0.000497
specification	harmony-relative	9	22.22	0.0	0.0	25.04	0.004823	22.22	0.0	0.0	103.98	0.0	44.44	0.0	0.0	23.51	0.000784
specification	pitch-absolute	15	33.33	0.0	0.0	37.73	0.00827	26.67	0.0	0.0	91.01	0.0	20.0	0.0	0.0	40.86	0.00139
specification	pitch-relative	15	26.67	0.0	0.0	36.99	0.007457	26.67	0.0	0.0	505.82	0.0	0.0	13.33	0.0	42.47	0.001418
specification	rhythm-absolute	15	26.67	0.0	0.0	37.37	0.00799	26.67	0.0	0.0	172.35	0.0	13.33	7.69	0.0	41.98	0.001417
specification	rhythm-relative	15	13.33	0.0	0.0	36.68	0.008086	0.0	0.0	0.0	217.44	0.0	13.33	0.0	0.0	51.48	0.001865
