Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
category	harmony	3	33.33	0.0	0.0	7.17	0.001189	0.0	0.0	0.0	31.0	0.0	66.67	0.0	0.0	5.83	0.000191
category	pitch	6	50.0	0.0	0.0	15.26	0.003058	50.0	0.0	0.0	42.19	0.0	50.0	0.0	0.0	13.72	0.000486
category	rhythm	6	16.67	0.0	0.0	13.43	0.002897	0.0	0.0	0.0	57.27	0.0	50.0	66.67	0.0	17.94	0.00064
subcategory	harmonic-recognition	3	33.33	0.0	0.0	7.17	0.001189	0.0	0.0	0.0	31.0	0.0	66.67	0.0	0.0	5.83	0.000191
subcategory	interval-recognition	3	33.33	0.0	0.0	7.99	0.00174	33.33	0.0	0.0	22.87	0.0	0.0	0.0	0.0	7.24	0.000271
subcategory	pitch-recognition	3	66.67	0.0	0.0	7.27	0.001318	66.67	0.0	0.0	19.32	0.0	100.0	0.0	0.0	6.48	0.000215
subcategory	proportion-recognition	3	33.33	0.0	0.0	7.37	0.001737	0.0	0.0	0.0	29.67	0.0	66.67	0.0	0.0	13.77	0.00051
subcategory	rhythmic-recognition	3	0.0	0.0	0.0	6.06	0.00116	0.0	0.0	0.0	27.6	0.0	33.33	100.0	0.0	4.17	0.000129
skill	interval recognition	3	33.33	0.0	0.0	7.99	0.00174	33.33	0.0	0.0	22.87	0.0	0.0	0.0	0.0	7.24	0.000271
skill	note length	3	0.0	0.0	0.0	6.06	0.00116	0.0	0.0	0.0	27.6	0.0	33.33	100.0	0.0	4.17	0.000129
skill	pitch recognition	3	66.67	0.0	0.0	7.27	0.001318	66.67	0.0	0.0	19.32	0.0	100.0	0.0	0.0	6.48	0.000215
skill	rhythm pattern	3	33.33	0.0	0.0	7.37	0.001737	0.0	0.0	0.0	29.67	0.0	66.67	0.0	0.0	13.77	0.00051
skill	tonality recognition	3	33.33	0.0	0.0	7.17	0.001189	0.0	0.0	0.0	31.0	0.0	66.67	0.0	0.0	5.83	0.000191
rel/abs	absolute	6	33.33	0.0	0.0	13.33	0.002478	33.33	0.0	0.0	46.93	0.0	66.67	100.0	0.0	10.65	0.000344
rel/abs	relative	9	33.33	0.0	0.0	22.53	0.004666	11.11	0.0	0.0	83.54	0.0	44.44	0.0	0.0	26.84	0.000972
specification	harmony-relative	3	33.33	0.0	0.0	7.17	0.001189	0.0	0.0	0.0	31.0	0.0	66.67	0.0	0.0	5.83	0.000191
specification	pitch-absolute	3	66.67	0.0	0.0	7.27	0.001318	66.67	0.0	0.0	19.32	0.0	100.0	0.0	0.0	6.48	0.000215
specification	pitch-relative	3	33.33	0.0	0.0	7.99	0.00174	33.33	0.0	0.0	22.87	0.0	0.0	0.0	0.0	7.24	0.000271
specification	rhythm-absolute	3	0.0	0.0	0.0	6.06	0.00116	0.0	0.0	0.0	27.6	0.0	33.33	100.0	0.0	4.17	0.000129
specification	rhythm-relative	3	33.33	0.0	0.0	7.37	0.001737	0.0	0.0	0.0	29.67	0.0	66.67	0.0	0.0	13.77	0.00051
