Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
category	harmony	15	46.67	40.0	26.67	6.67	20.0	26.67	26.67	26.67	40.0	26.67	20.0
category	pitch	30	46.67	46.67	46.67	36.67	46.67	40.0	56.67	30.0	30.0	56.67	40.0
category	rhythm	30	33.33	33.33	36.67	46.67	33.33	6.67	30.0	10.0	13.33	26.67	43.33
subcategory	harmonic-recognition	15	46.67	40.0	26.67	6.67	20.0	26.67	26.67	26.67	40.0	26.67	20.0
subcategory	interval-recognition	15	46.67	53.33	40.0	46.67	46.67	46.67	60.0	20.0	26.67	53.33	46.67
subcategory	pitch-recognition	15	46.67	40.0	53.33	26.67	46.67	33.33	53.33	40.0	33.33	60.0	33.33
subcategory	proportion-recognition	15	13.33	20.0	40.0	26.67	26.67	0.0	33.33	20.0	13.33	26.67	40.0
subcategory	rhythmic-recognition	15	53.33	46.67	33.33	66.67	40.0	13.33	26.67	0.0	13.33	26.67	46.67
skill	cadence recognition	3	0.0	0.0	0.0	0.0	0.0	0.0	33.33	0.0	0.0	0.0	0.0
skill	chord recognition	6	83.33	50.0	50.0	16.67	33.33	33.33	33.33	33.33	50.0	33.33	33.33
skill	interval recognition	9	11.11	22.22	11.11	22.22	22.22	22.22	33.33	0.0	0.0	33.33	22.22
skill	interval statistics	6	100.0	100.0	83.33	83.33	83.33	83.33	100.0	50.0	66.67	83.33	83.33
skill	note length	9	55.56	55.56	44.44	77.78	44.44	0.0	33.33	0.0	11.11	44.44	33.33
skill	note length statistics	6	50.0	33.33	16.67	50.0	33.33	33.33	16.67	0.0	16.67	0.0	66.67
skill	pitch recognition	9	33.33	33.33	33.33	0.0	22.22	22.22	44.44	33.33	22.22	66.67	22.22
skill	pitch statistics	6	66.67	50.0	83.33	66.67	83.33	50.0	66.67	50.0	50.0	50.0	50.0
skill	rhythm pattern	9	22.22	33.33	44.44	22.22	44.44	0.0	33.33	22.22	0.0	33.33	66.67
skill	rhythm pattern statistics	6	0.0	0.0	33.33	33.33	0.0	0.0	33.33	16.67	33.33	16.67	0.0
skill	tonality recognition	6	33.33	50.0	16.67	0.0	16.67	33.33	16.67	33.33	50.0	33.33	16.67
rel/abs	absolute	36	55.56	44.44	44.44	41.67	41.67	25.0	38.89	22.22	27.78	41.67	38.89
rel/abs	relative	39	28.21	35.9	33.33	28.21	30.77	23.08	41.03	20.51	23.08	35.9	35.9
specification	harmony-absolute	6	83.33	50.0	50.0	16.67	33.33	33.33	33.33	33.33	50.0	33.33	33.33
specification	harmony-relative	9	22.22	33.33	11.11	0.0	11.11	22.22	22.22	22.22	33.33	22.22	11.11
specification	pitch-absolute	15	46.67	40.0	53.33	26.67	46.67	33.33	53.33	40.0	33.33	60.0	33.33
specification	pitch-relative	15	46.67	53.33	40.0	46.67	46.67	46.67	60.0	20.0	26.67	53.33	46.67
specification	rhythm-absolute	15	53.33	46.67	33.33	66.67	40.0	13.33	26.67	0.0	13.33	26.67	46.67
specification	rhythm-relative	15	13.33	20.0	40.0	26.67	26.67	0.0	33.33	20.0	13.33	26.67	40.0
