Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
meta-question_id	9	6	33.33	33.33	16.67	50.0	66.67	50.0	66.67	16.67	50.0	50.0	33.33
category	harmony	15	33.33	33.33	13.33	33.33	53.33	26.67	46.67	26.67	26.67	46.67	33.33
category	pitch	30	36.67	23.33	23.33	20.0	40.0	23.33	30.0	16.67	20.0	33.33	23.33
category	rhythm	30	43.33	46.67	36.67	36.67	43.33	33.33	20.0	10.0	10.0	46.67	43.33
subcategory	harmonic-recognition	15	33.33	33.33	13.33	33.33	53.33	26.67	46.67	26.67	26.67	46.67	33.33
subcategory	interval-recognition	15	40.0	20.0	33.33	6.67	33.33	6.67	20.0	13.33	26.67	26.67	26.67
subcategory	pitch-recognition	15	33.33	26.67	13.33	33.33	46.67	40.0	40.0	20.0	13.33	40.0	20.0
subcategory	proportion-recognition	15	20.0	20.0	33.33	26.67	53.33	33.33	13.33	6.67	6.67	40.0	33.33
subcategory	rhythmic-recognition	15	66.67	73.33	40.0	46.67	33.33	33.33	26.67	13.33	13.33	53.33	53.33
skill	cadence recognition	3	0.0	33.33	0.0	0.0	33.33	0.0	0.0	33.33	0.0	0.0	66.67
skill	chord recognition	6	50.0	33.33	16.67	33.33	50.0	16.67	50.0	33.33	16.67	66.67	16.67
skill	interval recognition	9	44.44	11.11	33.33	0.0	44.44	0.0	22.22	11.11	22.22	33.33	22.22
skill	interval statistics	6	33.33	33.33	33.33	16.67	16.67	16.67	16.67	16.67	33.33	16.67	33.33
skill	note length	9	88.89	77.78	33.33	66.67	55.56	33.33	44.44	0.0	11.11	55.56	55.56
skill	note length statistics	6	33.33	66.67	50.0	16.67	0.0	33.33	0.0	33.33	16.67	50.0	50.0
skill	pitch recognition	9	33.33	33.33	0.0	33.33	44.44	55.56	22.22	22.22	22.22	44.44	22.22
skill	pitch statistics	6	33.33	16.67	33.33	33.33	50.0	16.67	66.67	16.67	0.0	33.33	16.67
skill	rhythm pattern	9	0.0	22.22	44.44	33.33	77.78	44.44	11.11	11.11	11.11	55.56	55.56
skill	rhythm pattern statistics	6	50.0	16.67	16.67	16.67	16.67	16.67	16.67	0.0	0.0	16.67	0.0
skill	tonality recognition	6	33.33	33.33	16.67	50.0	66.67	50.0	66.67	16.67	50.0	50.0	33.33
rel/abs	absolute	36	50.0	47.22	25.0	38.89	41.67	33.33	36.11	19.44	13.89	50.0	33.33
rel/abs	relative	39	28.21	23.08	28.21	20.51	46.15	23.08	23.08	12.82	20.51	33.33	33.33
specification	harmony-absolute	6	50.0	33.33	16.67	33.33	50.0	16.67	50.0	33.33	16.67	66.67	16.67
specification	harmony-relative	9	22.22	33.33	11.11	33.33	55.56	33.33	44.44	22.22	33.33	33.33	44.44
specification	pitch-absolute	15	33.33	26.67	13.33	33.33	46.67	40.0	40.0	20.0	13.33	40.0	20.0
specification	pitch-relative	15	40.0	20.0	33.33	6.67	33.33	6.67	20.0	13.33	26.67	26.67	26.67
specification	rhythm-absolute	15	66.67	73.33	40.0	46.67	33.33	33.33	26.67	13.33	13.33	53.33	53.33
specification	rhythm-relative	15	20.0	20.0	33.33	26.67	53.33	33.33	13.33	6.67	6.67	40.0	33.33
