Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
meta-question_id	3	9	33.33	0.0	0.0	11.11	33.33	22.22	33.33	33.33	33.33	55.56	33.33
meta-question_id	4	6	66.67	50.0	50.0	50.0	50.0	50.0	66.67	50.0	33.33	33.33	50.0
meta-question_id	5	9	44.44	44.44	33.33	44.44	66.67	44.44	44.44	22.22	22.22	33.33	22.22
meta-question_id	6	6	50.0	16.67	33.33	0.0	33.33	33.33	16.67	16.67	16.67	66.67	16.67
meta-question_id	7	9	55.56	0.0	44.44	22.22	55.56	22.22	11.11	22.22	33.33	22.22	44.44
meta-question_id	8	6	83.33	66.67	83.33	83.33	100.0	16.67	66.67	83.33	83.33	16.67	83.33
meta-question_id	9	6	83.33	0.0	0.0	50.0	83.33	50.0	83.33	33.33	16.67	66.67	100.0
category	harmony	15	53.33	26.67	20.0	40.0	46.67	33.33	66.67	40.0	13.33	66.67	73.33
category	pitch	30	46.67	23.33	23.33	30.0	50.0	23.33	30.0	23.33	33.33	43.33	36.67
category	rhythm	30	56.67	30.0	46.67	36.67	63.33	30.0	33.33	33.33	36.67	33.33	40.0
subcategory	harmonic-recognition	15	53.33	26.67	20.0	40.0	46.67	33.33	66.67	40.0	13.33	66.67	73.33
subcategory	interval-recognition	15	46.67	20.0	20.0	26.67	40.0	33.33	46.67	40.0	33.33	46.67	40.0
subcategory	pitch-recognition	15	46.67	26.67	26.67	33.33	60.0	13.33	13.33	6.67	33.33	40.0	33.33
subcategory	proportion-recognition	15	66.67	26.67	60.0	46.67	73.33	20.0	33.33	46.67	53.33	20.0	60.0
subcategory	rhythmic-recognition	15	46.67	33.33	33.33	26.67	53.33	40.0	33.33	20.0	20.0	46.67	20.0
skill	cadence recognition	3	33.33	33.33	33.33	33.33	33.33	33.33	33.33	33.33	0.0	66.67	66.67
skill	chord recognition	6	33.33	50.0	33.33	33.33	16.67	16.67	66.67	50.0	16.67	66.67	50.0
skill	interval recognition	9	33.33	0.0	0.0	11.11	33.33	22.22	33.33	33.33	33.33	55.56	33.33
skill	interval statistics	6	66.67	50.0	50.0	50.0	50.0	50.0	66.67	50.0	33.33	33.33	50.0
skill	note length	9	44.44	44.44	33.33	44.44	66.67	44.44	44.44	22.22	22.22	33.33	22.22
skill	note length statistics	6	50.0	16.67	33.33	0.0	33.33	33.33	16.67	16.67	16.67	66.67	16.67
skill	pitch recognition	9	33.33	33.33	33.33	22.22	55.56	22.22	11.11	11.11	44.44	33.33	33.33
skill	pitch statistics	6	66.67	16.67	16.67	50.0	66.67	0.0	16.67	0.0	16.67	50.0	33.33
skill	rhythm pattern	9	55.56	0.0	44.44	22.22	55.56	22.22	11.11	22.22	33.33	22.22	44.44
skill	rhythm pattern statistics	6	83.33	66.67	83.33	83.33	100.0	16.67	66.67	83.33	83.33	16.67	83.33
skill	tonality recognition	6	83.33	0.0	0.0	50.0	83.33	50.0	83.33	33.33	16.67	66.67	100.0
rel/abs	absolute	36	44.44	33.33	30.56	30.56	50.0	25.0	30.56	19.44	25.0	47.22	30.56
rel/abs	relative	39	58.97	20.51	33.33	38.46	58.97	30.77	46.15	41.03	35.9	41.03	58.97
specification	harmony-absolute	6	33.33	50.0	33.33	33.33	16.67	16.67	66.67	50.0	16.67	66.67	50.0
specification	harmony-relative	9	66.67	11.11	11.11	44.44	66.67	44.44	66.67	33.33	11.11	66.67	88.89
specification	pitch-absolute	15	46.67	26.67	26.67	33.33	60.0	13.33	13.33	6.67	33.33	40.0	33.33
specification	pitch-relative	15	46.67	20.0	20.0	26.67	40.0	33.33	46.67	40.0	33.33	46.67	40.0
specification	rhythm-absolute	15	46.67	33.33	33.33	26.67	53.33	40.0	33.33	20.0	20.0	46.67	20.0
specification	rhythm-relative	15	66.67	26.67	60.0	46.67	73.33	20.0	33.33	46.67	53.33	20.0	60.0
