Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
skill	chord recognition	6	50.0	0.0	0.0	16.58	0.003331	33.33	0.0	0.0	52.01	0.0	33.33	25.0	0.0	19.28	0.000671
skill	interval recognition	9	22.22	0.0	0.0	24.01	0.005195	22.22	0.0	0.0	64.32	0.0	0.0	22.22	0.0	24.48	0.00079
skill	interval statistics	6	100.0	0.0	0.0	27.26	0.002818	83.33	0.0	0.0	112.78	0.0	50.0	0.0	0.0	14.0	0.000442
skill	note length	9	55.56	0.0	0.0	23.11	0.004791	0.0	0.0	0.0	103.84	0.0	0.0	0.0	0.0	30.62	0.001058
skill	note length statistics	6	33.33	0.0	0.0	14.77	0.003206	33.33	0.0	0.0	42.3	0.0	0.0	0.0	0.0	16.81	0.000559
skill	pitch recognition	9	33.33	0.0	0.0	21.9	0.004952	22.22	0.0	0.0	81.03	0.0	33.33	0.0	0.0	27.83	0.000924
skill	pitch statistics	6	50.0	0.0	0.0	16.49	0.002681	50.0	0.0	0.0	218.39	0.0	50.0	0.0	0.0	15.52	0.00044
skill	rhythm pattern	9	33.33	0.0	0.0	27.07	0.005588	0.0	0.0	0.0	143.4	0.0	22.22	0.0	0.0	30.79	0.00115
skill	rhythm pattern statistics	6	0.0	0.0	0.0	18.08	0.003214	0.0	0.0	0.0	99.28	0.0	16.67	0.0	0.0	24.39	0.000844
skill	tonality recognition	6	50.0	0.0	0.0	14.43	0.002531	33.33	0.0	0.0	54.96	0.0	33.33	0.0	0.0	19.46	0.000697
rel/abs	absolute	36	44.44	0.0	0.0	92.84	0.018961	25.0	0.0	0.0	497.57	0.0	22.22	3.57	0.0	110.06	0.003651
rel/abs	relative	39	35.9	0.0	0.0	127.96	0.020795	23.08	0.0	0.0	497.96	0.0	20.51	9.68	0.0	120.47	0.00416
specification	harmony-absolute	6	50.0	0.0	0.0	16.58	0.003331	33.33	0.0	0.0	52.01	0.0	33.33	25.0	0.0	19.28	0.000671
specification	harmony-relative	9	33.33	0.0	0.0	31.54	0.003979	22.22	0.0	0.0	78.17	0.0	22.22	14.29	0.0	26.81	0.000935
specification	pitch-absolute	15	40.0	0.0	0.0	38.38	0.007633	33.33	0.0	0.0	299.42	0.0	40.0	0.0	0.0	43.35	0.001364
specification	pitch-relative	15	53.33	0.0	0.0	51.27	0.008013	46.67	0.0	0.0	177.1	0.0	20.0	16.67	0.0	38.48	0.001232
specification	rhythm-absolute	15	46.67	0.0	0.0	37.88	0.007997	13.33	0.0	0.0	146.14	0.0	0.0	0.0	0.0	47.44	0.001616
specification	rhythm-relative	15	20.0	0.0	0.0	45.15	0.008802	0.0	0.0	0.0	242.68	0.0	20.0	0.0	0.0	55.18	0.001994
