Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
is_nota_correct	1	60	21.67	0.0	0.0	154.86	0.034495	35.0	0.0	0.0	905.92	0.0	31.67	21.95	0.0	158.84	0.004969
meta-question_id	1	30	16.67	0.0	0.0	73.4	0.016994	10.0	0.0	0.0	423.61	0.0	16.67	0.0	0.0	72.81	0.002672
meta-question_id	10	21	42.86	0.0	0.0	53.86	0.011222	19.05	0.0	0.0	307.16	0.0	14.29	33.33	0.0	45.91	0.001556
meta-question_id	11	18	55.56	0.0	0.0	44.26	0.008979	38.89	0.0	0.0	164.09	0.0	22.22	28.57	0.0	44.29	0.001699
meta-question_id	2	30	40.0	0.0	0.0	73.8	0.014758	23.33	0.0	0.0	380.97	0.0	20.0	0.0	0.0	70.79	0.002428
meta-question_id	3	30	20.0	0.0	0.0	76.83	0.020072	20.0	0.0	0.0	733.2	0.0	26.67	22.73	0.0	71.49	0.002644
meta-question_id	4	30	46.67	0.0	0.0	80.81	0.016436	46.67	0.0	0.0	446.08	0.0	23.33	8.7	0.0	60.77	0.002
meta-question_id	5	30	36.67	0.0	0.0	70.7	0.016877	10.0	0.0	0.0	574.63	0.0	13.33	26.92	0.0	76.92	0.002669
meta-question_id	6	30	23.33	0.0	0.0	74.26	0.017335	43.33	0.0	0.0	676.28	0.0	43.33	11.76	0.0	79.63	0.002899
meta-question_id	7	30	46.67	0.0	0.0	79.63	0.018143	33.33	0.0	0.0	350.25	0.0	30.0	14.29	0.0	89.29	0.003603
meta-question_id	8	30	30.0	0.0	0.0	80.38	0.01555	10.0	0.0	0.0	500.94	0.0	13.33	0.0	0.0	95.6	0.002911
meta-question_id	9	21	33.33	0.0	0.0	48.81	0.009485	23.81	0.0	0.0	249.23	0.0	28.57	0.0	0.0	77.66	0.002268
category	harmony	60	43.33	0.0	0.0	146.93	0.029687	26.67	0.0	0.0	720.49	0.0	21.67	21.28	0.0	167.86	0.005524
category	pitch	120	30.83	0.0	0.0	304.85	0.068259	25.0	0.0	0.0	1983.86	0.0	21.67	7.45	0.0	275.85	0.009743
category	rhythm	120	34.17	0.0	0.0	304.97	0.067905	24.17	0.0	0.0	2102.1	0.0	25.0	13.33	0.0	341.44	0.012082
subcategory	harmonic-recognition	60	43.33	0.0	0.0	146.93	0.029687	26.67	0.0	0.0	720.49	0.0	21.67	21.28	0.0	167.86	0.005524
subcategory	interval-recognition	60	33.33	0.0	0.0	157.64	0.036508	33.33	0.0	0.0	1179.27	0.0	25.0	15.56	0.0	132.26	0.004644
subcategory	pitch-recognition	60	28.33	0.0	0.0	147.21	0.031752	16.67	0.0	0.0	804.58	0.0	18.33	0.0	0.0	143.59	0.0051
subcategory	proportion-recognition	60	38.33	0.0	0.0	160.01	0.033693	21.67	0.0	0.0	851.19	0.0	21.67	6.38	0.0	184.89	0.006514
subcategory	rhythmic-recognition	60	30.0	0.0	0.0	144.96	0.034212	26.67	0.0	0.0	1250.91	0.0	28.33	20.93	0.0	156.55	0.005569
skill	cadence recognition	18	55.56	0.0	0.0	44.26	0.008979	38.89	0.0	0.0	164.09	0.0	22.22	28.57	0.0	44.29	0.001699
skill	chord recognition	21	42.86	0.0	0.0	53.86	0.011222	19.05	0.0	0.0	307.16	0.0	14.29	33.33	0.0	45.91	0.001556
skill	interval recognition	30	20.0	0.0	0.0	76.83	0.020072	20.0	0.0	0.0	733.2	0.0	26.67	22.73	0.0	71.49	0.002644
skill	interval statistics	30	46.67	0.0	0.0	80.81	0.016436	46.67	0.0	0.0	446.08	0.0	23.33	8.7	0.0	60.77	0.002
skill	note length	30	36.67	0.0	0.0	70.7	0.016877	10.0	0.0	0.0	574.63	0.0	13.33	26.92	0.0	76.92	0.002669
skill	note length statistics	30	23.33	0.0	0.0	74.26	0.017335	43.33	0.0	0.0	676.28	0.0	43.33	11.76	0.0	79.63	0.002899
skill	pitch recognition	30	16.67	0.0	0.0	73.4	0.016994	10.0	0.0	0.0	423.61	0.0	16.67	0.0	0.0	72.81	0.002672
skill	pitch statistics	30	40.0	0.0	0.0	73.8	0.014758	23.33	0.0	0.0	380.97	0.0	20.0	0.0	0.0	70.79	0.002428
skill	rhythm pattern	30	46.67	0.0	0.0	79.63	0.018143	33.33	0.0	0.0	350.25	0.0	30.0	14.29	0.0	89.29	0.003603
skill	rhythm pattern statistics	30	30.0	0.0	0.0	80.38	0.01555	10.0	0.0	0.0	500.94	0.0	13.33	0.0	0.0	95.6	0.002911
skill	tonality recognition	21	33.33	0.0	0.0	48.81	0.009485	23.81	0.0	0.0	249.23	0.0	28.57	0.0	0.0	77.66	0.002268
rel/abs	absolute	141	31.21	0.0	0.0	346.03	0.077187	21.28	0.0	0.0	2362.65	0.0	21.99	13.64	0.0	346.05	0.012225
rel/abs	relative	159	37.74	0.0	0.0	410.72	0.088664	28.3	0.0	0.0	2443.79	0.0	23.9	11.57	0.0	439.1	0.015125
specification	harmony-absolute	21	42.86	0.0	0.0	53.86	0.011222	19.05	0.0	0.0	307.16	0.0	14.29	33.33	0.0	45.91	0.001556
specification	harmony-relative	39	43.59	0.0	0.0	93.07	0.018464	30.77	0.0	0.0	413.33	0.0	25.64	13.79	0.0	121.94	0.003967
specification	pitch-absolute	60	28.33	0.0	0.0	147.21	0.031752	16.67	0.0	0.0	804.58	0.0	18.33	0.0	0.0	143.59	0.0051
specification	pitch-relative	60	33.33	0.0	0.0	157.64	0.036508	33.33	0.0	0.0	1179.27	0.0	25.0	15.56	0.0	132.26	0.004644
specification	rhythm-absolute	60	30.0	0.0	0.0	144.96	0.034212	26.67	0.0	0.0	1250.91	0.0	28.33	20.93	0.0	156.55	0.005569
specification	rhythm-relative	60	38.33	0.0	0.0	160.01	0.033693	21.67	0.0	0.0	851.19	0.0	21.67	6.38	0.0	184.89	0.006514
