Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
subcategory	interval-recognition	60	38.33	0.0	0.0	151.71	0.032093	20.0	0.0	0.0	652.54	0.0	16.67	10.0	0.0	176.93	0.005403
subcategory	pitch-recognition	60	31.67	2.44	0.0	147.73	0.031384	23.33	0.0	0.0	988.96	0.0	25.0	2.22	0.0	282.98	0.005517
subcategory	proportion-recognition	60	31.67	0.0	0.0	158.91	0.033167	8.33	0.0	0.0	936.92	0.0	20.0	6.25	0.0	176.32	0.006649
subcategory	rhythmic-recognition	60	43.33	0.0	0.0	156.69	0.033427	38.33	0.0	0.0	591.64	0.0	28.33	20.93	0.0	148.99	0.005093
skill	cadence recognition	18	33.33	0.0	0.0	48.53	0.009906	27.78	0.0	0.0	135.91	0.0	27.78	46.15	0.0	38.16	0.001322
skill	chord recognition	21	33.33	0.0	0.0	52.7	0.010917	19.05	0.0	0.0	376.31	0.0	38.1	23.08	0.0	48.34	0.00169
skill	interval recognition	30	30.0	0.0	0.0	76.73	0.017101	6.67	0.0	0.0	305.4	0.0	3.33	13.79	0.0	107.08	0.002934
skill	interval statistics	30	46.67	0.0	0.0	74.98	0.014992	33.33	0.0	0.0	347.14	0.0	30.0	4.76	0.0	69.86	0.002469
skill	note length	30	30.0	0.0	0.0	77.43	0.016799	26.67	0.0	0.0	313.62	0.0	16.67	28.0	0.0	63.85	0.002325
skill	note length statistics	30	56.67	0.0	0.0	79.26	0.016628	50.0	0.0	0.0	278.02	0.0	40.0	11.11	0.0	85.14	0.002768
skill	pitch recognition	30	43.33	0.0	0.0	74.74	0.016334	23.33	0.0	0.0	609.26	0.0	20.0	0.0	0.0	147.88	0.003222
skill	pitch statistics	30	20.0	4.17	0.0	72.99	0.01505	23.33	0.0	0.0	379.7	0.0	30.0	4.76	0.0	135.1	0.002295
skill	rhythm pattern	30	40.0	0.0	0.0	77.8	0.017247	13.33	0.0	0.0	424.57	0.0	33.33	15.0	0.0	96.52	0.003716
skill	rhythm pattern statistics	30	23.33	0.0	0.0	81.11	0.015919	3.33	0.0	0.0	512.34	0.0	6.67	0.0	0.0	79.8	0.002932
skill	tonality recognition	21	42.86	0.0	0.0	51.81	0.009883	66.67	0.0	0.0	193.21	0.0	23.81	0.0	0.0	53.7	0.001919
rel/abs	absolute	141	36.88	1.12	0.0	357.12	0.075729	29.08	0.0	0.0	1956.9	0.0	28.37	12.87	0.0	480.3	0.0123
rel/abs	relative	159	35.85	0.0	0.0	410.97	0.085049	22.64	0.0	0.0	1918.57	0.0	20.13	11.02	0.0	445.12	0.015292
specification	harmony-absolute	21	33.33	0.0	0.0	52.7	0.010917	19.05	0.0	0.0	376.31	0.0	38.1	23.08	0.0	48.34	0.00169
specification	harmony-relative	39	38.46	0.0	0.0	100.34	0.019789	48.72	0.0	0.0	329.12	0.0	25.64	20.69	0.0	91.86	0.003241
specification	pitch-absolute	60	31.67	2.44	0.0	147.73	0.031384	23.33	0.0	0.0	988.96	0.0	25.0	2.22	0.0	282.98	0.005517
specification	pitch-relative	60	38.33	0.0	0.0	151.71	0.032093	20.0	0.0	0.0	652.54	0.0	16.67	10.0	0.0	176.93	0.005403
specification	rhythm-absolute	60	43.33	0.0	0.0	156.69	0.033427	38.33	0.0	0.0	591.64	0.0	28.33	20.93	0.0	148.99	0.005093
specification	rhythm-relative	60	31.67	0.0	0.0	158.91	0.033167	8.33	0.0	0.0	936.92	0.0	20.0	6.25	0.0	176.32	0.006649
