Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
meta-question_id	4	150	41.33	0.0	0.0	442.5	0.077019	20.0	6.67	0.0	420.7	0.012907
meta-question_id	5	150	40.67	0.0	0.0	486.72	0.081625	18.67	26.23	0.0	385.68	0.012353
meta-question_id	6	150	48.0	0.0	0.0	433.53	0.083807	43.33	5.88	0.0	407.08	0.014319
meta-question_id	7	150	42.0	0.0	0.0	417.78	0.084543	20.0	12.5	0.0	526.2	0.019518
meta-question_id	8	150	12.67	0.0	0.0	454.05	0.07809	12.67	0.76	0.0	415.46	0.014498
meta-question_id	9	60	33.33	0.0	0.0	156.65	0.027072	33.33	2.5	0.0	169.66	0.006286
category	harmony	300	33.0	1.0	0.0	863.85	0.151571	26.33	27.15	0.0	821.38	0.027981
category	pitch	600	30.67	0.48	0.0	1693.23	0.326575	20.67	11.55	0.0	1517.7	0.049535
category	rhythm	600	35.83	0.0	0.0	1792.08	0.328066	23.67	11.57	0.0	1734.42	0.060688
subcategory	harmonic-recognition	300	33.0	1.0	0.0	863.85	0.151571	26.33	27.15	0.0	821.38	0.027981
subcategory	interval-recognition	300	33.67	0.5	0.0	901.41	0.168368	18.0	18.7	0.0	791.48	0.025508
subcategory	pitch-recognition	300	27.67	0.46	0.0	791.82	0.158207	23.33	3.91	0.0	726.22	0.024027
subcategory	proportion-recognition	300	27.33	0.0	0.0	871.83	0.162633	16.33	6.37	0.0	941.66	0.034016
subcategory	rhythmic-recognition	300	44.33	0.0	0.0	920.25	0.165432	31.0	17.87	0.0	792.76	0.026672
skill	cadence recognition	120	21.67	1.06	0.0	352.96	0.062537	20.0	35.42	0.0	289.53	0.009646
skill	chord recognition	120	44.17	1.49	0.0	354.25	0.061963	29.17	29.41	0.0	362.19	0.012049
skill	interval recognition	150	26.0	0.9	0.0	458.91	0.091349	16.0	30.16	0.0	370.78	0.012601
skill	interval statistics	150	41.33	0.0	0.0	442.5	0.077019	20.0	6.67	0.0	420.7	0.012907
skill	note length	150	40.67	0.0	0.0	486.72	0.081625	18.67	26.23	0.0	385.68	0.012353
skill	note length statistics	150	48.0	0.0	0.0	433.53	0.083807	43.33	5.88	0.0	407.08	0.014319
skill	pitch recognition	150	26.0	0.0	0.0	373.61	0.080865	25.33	0.0	0.0	384.65	0.012939
skill	pitch statistics	150	29.33	0.94	0.0	418.2	0.077342	21.33	7.63	0.0	341.57	0.011087
skill	rhythm pattern	150	42.0	0.0	0.0	417.78	0.084543	20.0	12.5	0.0	526.2	0.019518
skill	rhythm pattern statistics	150	12.67	0.0	0.0	454.05	0.07809	12.67	0.76	0.0	415.46	0.014498
skill	tonality recognition	60	33.33	0.0	0.0	156.65	0.027072	33.33	2.5	0.0	169.66	0.006286
rel/abs	absolute	720	37.36	0.44	0.0	2066.31	0.385602	27.5	13.6	0.0	1881.17	0.062748
rel/abs	relative	780	29.36	0.36	0.0	2282.85	0.42061	18.85	15.32	0.0	2192.33	0.075456
specification	harmony-absolute	120	44.17	1.49	0.0	354.25	0.061963	29.17	29.41	0.0	362.19	0.012049
specification	harmony-relative	180	25.56	0.75	0.0	509.61	0.089608	24.44	25.74	0.0	459.19	0.015932
specification	pitch-absolute	300	27.67	0.46	0.0	791.82	0.158207	23.33	3.91	0.0	726.22	0.024027
specification	pitch-relative	300	33.67	0.5	0.0	901.41	0.168368	18.0	18.7	0.0	791.48	0.025508
specification	rhythm-absolute	300	44.33	0.0	0.0	920.25	0.165432	31.0	17.87	0.0	792.76	0.026672
specification	rhythm-relative	300	27.33	0.0	0.0	871.83	0.162633	16.33	6.37	0.0	941.66	0.034016
