Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
is_nota_correct	1	3	0.0	0.0	0.0	6.26	0.001372	100.0	0.0	0.0	40.25	0.0	33.33	0.0	0.0	8.43	0.0003
meta-question_id	1	3	66.67	0.0	0.0	7.89	0.001764	0.0	0.0	0.0	29.1	0.0	0.0	0.0	0.0	8.67	0.000309
meta-question_id	3	3	0.0	0.0	0.0	7.45	0.002002	33.33	0.0	0.0	33.97	0.0	33.33	0.0	0.0	10.57	0.000404
meta-question_id	5	3	33.33	0.0	0.0	6.23	0.001246	100.0	0.0	0.0	61.45	0.0	33.33	0.0	0.0	10.71	0.000364
meta-question_id	7	3	0.0	0.0	0.0	8.13	0.001761	0.0	0.0	0.0	51.44	0.0	0.0	0.0	0.0	10.16	0.00034
meta-question_id	9	3	0.0	0.0	0.0	6.93	0.001355	66.67	0.0	0.0	60.43	0.0	33.33	0.0	0.0	13.23	0.000496
category	harmony	3	0.0	0.0	0.0	6.93	0.001355	66.67	0.0	0.0	60.43	0.0	33.33	0.0	0.0	13.23	0.000496
category	pitch	6	33.33	0.0	0.0	15.34	0.003766	16.67	0.0	0.0	63.07	0.0	16.67	0.0	0.0	19.24	0.000713
category	rhythm	6	16.67	0.0	0.0	14.36	0.003007	50.0	0.0	0.0	112.89	0.0	16.67	0.0	0.0	20.88	0.000704
subcategory	harmonic-recognition	3	0.0	0.0	0.0	6.93	0.001355	66.67	0.0	0.0	60.43	0.0	33.33	0.0	0.0	13.23	0.000496
subcategory	interval-recognition	3	0.0	0.0	0.0	7.45	0.002002	33.33	0.0	0.0	33.97	0.0	33.33	0.0	0.0	10.57	0.000404
subcategory	pitch-recognition	3	66.67	0.0	0.0	7.89	0.001764	0.0	0.0	0.0	29.1	0.0	0.0	0.0	0.0	8.67	0.000309
subcategory	proportion-recognition	3	0.0	0.0	0.0	8.13	0.001761	0.0	0.0	0.0	51.44	0.0	0.0	0.0	0.0	10.16	0.00034
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	6.23	0.001246	100.0	0.0	0.0	61.45	0.0	33.33	0.0	0.0	10.71	0.000364
skill	interval recognition	3	0.0	0.0	0.0	7.45	0.002002	33.33	0.0	0.0	33.97	0.0	33.33	0.0	0.0	10.57	0.000404
skill	note length	3	33.33	0.0	0.0	6.23	0.001246	100.0	0.0	0.0	61.45	0.0	33.33	0.0	0.0	10.71	0.000364
skill	pitch recognition	3	66.67	0.0	0.0	7.89	0.001764	0.0	0.0	0.0	29.1	0.0	0.0	0.0	0.0	8.67	0.000309
skill	rhythm pattern	3	0.0	0.0	0.0	8.13	0.001761	0.0	0.0	0.0	51.44	0.0	0.0	0.0	0.0	10.16	0.00034
skill	tonality recognition	3	0.0	0.0	0.0	6.93	0.001355	66.67	0.0	0.0	60.43	0.0	33.33	0.0	0.0	13.23	0.000496
rel/abs	absolute	6	50.0	0.0	0.0	14.12	0.003011	50.0	0.0	0.0	90.55	0.0	16.67	0.0	0.0	19.38	0.000672
rel/abs	relative	9	0.0	0.0	0.0	22.51	0.005117	33.33	0.0	0.0	145.84	0.0	22.22	0.0	0.0	33.96	0.001241
specification	harmony-relative	3	0.0	0.0	0.0	6.93	0.001355	66.67	0.0	0.0	60.43	0.0	33.33	0.0	0.0	13.23	0.000496
specification	pitch-absolute	3	66.67	0.0	0.0	7.89	0.001764	0.0	0.0	0.0	29.1	0.0	0.0	0.0	0.0	8.67	0.000309
specification	pitch-relative	3	0.0	0.0	0.0	7.45	0.002002	33.33	0.0	0.0	33.97	0.0	33.33	0.0	0.0	10.57	0.000404
specification	rhythm-absolute	3	33.33	0.0	0.0	6.23	0.001246	100.0	0.0	0.0	61.45	0.0	33.33	0.0	0.0	10.71	0.000364
specification	rhythm-relative	3	0.0	0.0	0.0	8.13	0.001761	0.0	0.0	0.0	51.44	0.0	0.0	0.0	0.0	10.16	0.00034
