Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
meta-question_id	6	15	0.0	0.0	0.0	37.41	0.007526	20.0	0.0	0.0	157.15	0.0	33.33	0.0	0.0	37.54	0.001255
meta-question_id	7	15	26.67	0.0	0.0	40.15	0.009488	20.0	0.0	0.0	139.26	0.0	0.0	40.0	0.0	41.04	0.001429
meta-question_id	8	15	13.33	0.0	0.0	40.33	0.007369	13.33	0.0	0.0	398.09	0.0	13.33	0.0	0.0	40.84	0.00132
meta-question_id	9	12	41.67	0.0	0.0	28.2	0.004768	33.33	0.0	0.0	103.23	0.0	33.33	0.0	0.0	37.94	0.001292
category	harmony	30	50.0	0.0	0.0	75.66	0.013611	23.33	0.0	0.0	291.6	0.0	30.0	33.33	0.0	82.79	0.002823
category	pitch	60	20.0	0.0	0.0	166.04	0.031039	18.33	0.0	0.0	824.43	0.0	20.0	12.5	0.0	145.29	0.004876
category	rhythm	60	18.33	0.0	0.0	166.64	0.032383	21.67	0.0	0.0	988.76	0.0	15.0	19.61	0.0	154.91	0.005227
subcategory	harmonic-recognition	30	50.0	0.0	0.0	75.66	0.013611	23.33	0.0	0.0	291.6	0.0	30.0	33.33	0.0	82.79	0.002823
subcategory	interval-recognition	30	20.0	0.0	0.0	90.56	0.016045	16.67	0.0	0.0	428.95	0.0	30.0	23.81	0.0	71.88	0.002415
subcategory	pitch-recognition	30	20.0	0.0	0.0	75.47	0.014995	20.0	0.0	0.0	395.47	0.0	10.0	3.7	0.0	73.41	0.002461
subcategory	proportion-recognition	30	20.0	0.0	0.0	80.48	0.016856	16.67	0.0	0.0	537.34	0.0	6.67	21.43	0.0	81.88	0.002749
subcategory	rhythmic-recognition	30	16.67	0.0	0.0	86.16	0.015527	26.67	0.0	0.0	451.41	0.0	23.33	17.39	0.0	73.03	0.002478
skill	cadence recognition	9	33.33	0.0	0.0	25.08	0.004069	11.11	0.0	0.0	88.48	0.0	11.11	50.0	0.0	17.33	0.000577
skill	chord recognition	9	77.78	0.0	0.0	22.37	0.004774	22.22	0.0	0.0	99.88	0.0	44.44	60.0	0.0	27.52	0.000954
skill	interval recognition	15	13.33	0.0	0.0	41.64	0.008514	20.0	0.0	0.0	141.1	0.0	6.67	35.71	0.0	37.12	0.00128
skill	interval statistics	15	26.67	0.0	0.0	48.92	0.007531	13.33	0.0	0.0	287.86	0.0	53.33	0.0	0.0	34.75	0.001136
skill	note length	15	33.33	0.0	0.0	48.75	0.008001	33.33	0.0	0.0	294.26	0.0	13.33	30.77	0.0	35.49	0.001223
skill	note length statistics	15	0.0	0.0	0.0	37.41	0.007526	20.0	0.0	0.0	157.15	0.0	33.33	0.0	0.0	37.54	0.001255
skill	pitch recognition	15	26.67	0.0	0.0	35.8	0.007941	20.0	0.0	0.0	138.15	0.0	20.0	0.0	0.0	34.27	0.00108
skill	pitch statistics	15	13.33	0.0	0.0	39.67	0.007053	20.0	0.0	0.0	257.32	0.0	0.0	6.67	0.0	39.14	0.001381
skill	rhythm pattern	15	26.67	0.0	0.0	40.15	0.009488	20.0	0.0	0.0	139.26	0.0	0.0	40.0	0.0	41.04	0.001429
skill	rhythm pattern statistics	15	13.33	0.0	0.0	40.33	0.007369	13.33	0.0	0.0	398.09	0.0	13.33	0.0	0.0	40.84	0.00132
skill	tonality recognition	12	41.67	0.0	0.0	28.2	0.004768	33.33	0.0	0.0	103.23	0.0	33.33	0.0	0.0	37.94	0.001292
rel/abs	absolute	69	26.09	0.0	0.0	184.01	0.035296	23.19	0.0	0.0	946.77	0.0	20.29	14.55	0.0	173.96	0.005893
rel/abs	relative	81	24.69	0.0	0.0	224.33	0.041738	18.52	0.0	0.0	1158.01	0.0	19.75	23.08	0.0	209.03	0.007033
specification	harmony-absolute	9	77.78	0.0	0.0	22.37	0.004774	22.22	0.0	0.0	99.88	0.0	44.44	60.0	0.0	27.52	0.000954
specification	harmony-relative	21	38.1	0.0	0.0	53.29	0.008837	23.81	0.0	0.0	191.71	0.0	23.81	25.0	0.0	55.27	0.001869
specification	pitch-absolute	30	20.0	0.0	0.0	75.47	0.014995	20.0	0.0	0.0	395.47	0.0	10.0	3.7	0.0	73.41	0.002461
specification	pitch-relative	30	20.0	0.0	0.0	90.56	0.016045	16.67	0.0	0.0	428.95	0.0	30.0	23.81	0.0	71.88	0.002415
specification	rhythm-absolute	30	16.67	0.0	0.0	86.16	0.015527	26.67	0.0	0.0	451.41	0.0	23.33	17.39	0.0	73.03	0.002478
specification	rhythm-relative	30	20.0	0.0	0.0	80.48	0.016856	16.67	0.0	0.0	537.34	0.0	6.67	21.43	0.0	81.88	0.002749
