Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
skill	rhythm pattern statistics	15	53.33	0.0	0.0	50.74	0.013963	46.67	0.0	0.0	45.93	0.002045
skill	tonality recognition	12	66.67	0.0	0.0	36.58	0.007333	75.0	0.0	0.0	27.46	0.001112
rel/abs	absolute	69	49.28	0.0	0.0	236.12	0.069669	50.72	0.0	0.0	190.89	0.008762
rel/abs	relative	81	49.38	0.0	0.0	262.89	0.076829	43.21	0.0	0.0	288.63	0.013408
specification	harmony-absolute	9	44.44	0.0	0.0	30.15	0.008856	44.44	0.0	0.0	24.56	0.001072
specification	harmony-relative	21	61.9	0.0	0.0	66.69	0.016498	47.62	0.0	0.0	58.09	0.002425
specification	pitch-absolute	30	40.0	0.0	0.0	102.29	0.029881	40.0	0.0	0.0	79.95	0.003744
specification	pitch-relative	30	43.33	0.0	0.0	100.61	0.031902	40.0	0.0	0.0	133.64	0.006587
specification	rhythm-absolute	30	60.0	0.0	0.0	103.68	0.030932	63.33	0.0	0.0	86.38	0.003946
specification	rhythm-relative	30	46.67	0.0	0.0	95.58	0.028429	43.33	0.0	0.0	96.9	0.004396
