Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
meta-question_id	2	75	21.33	1.69	0.0	199.33	0.037658	25.33	7.14	0.0	180.81	0.005448
meta-question_id	3	75	26.67	0.0	0.0	196.9	0.044472	20.0	26.67	0.0	298.36	0.006728
meta-question_id	4	75	45.33	0.0	0.0	211.21	0.037978	20.0	8.33	0.0	290.76	0.005793
meta-question_id	5	75	36.0	0.0	0.0	188.22	0.040723	18.67	24.59	0.0	221.4	0.006177
meta-question_id	6	75	36.0	0.0	0.0	213.16	0.040506	44.0	4.76	0.0	218.49	0.006727
meta-question_id	7	75	32.0	0.0	0.0	255.22	0.046289	17.33	9.68	0.0	259.64	0.00933
meta-question_id	8	75	6.67	0.0	0.0	222.5	0.03784	10.67	0.0	0.0	351.3	0.00758
meta-question_id	9	51	33.33	0.0	0.0	120.74	0.023405	21.57	7.5	0.0	284.39	0.005095
category	harmony	150	32.0	0.0	0.0	388.15	0.077409	20.0	24.17	0.0	579.95	0.014116
category	pitch	300	28.0	0.46	0.0	801.8	0.163626	21.0	10.55	0.0	991.29	0.024824
category	rhythm	300	27.67	0.0	0.0	879.1	0.165358	22.67	9.91	0.0	1050.84	0.029814
subcategory	harmonic-recognition	150	32.0	0.0	0.0	388.15	0.077409	20.0	24.17	0.0	579.95	0.014116
subcategory	interval-recognition	150	36.0	0.0	0.0	408.11	0.08245	20.0	17.5	0.0	589.12	0.012521
subcategory	pitch-recognition	150	20.0	0.83	0.0	393.7	0.081176	22.0	3.42	0.0	402.16	0.012304
subcategory	proportion-recognition	150	19.33	0.0	0.0	477.72	0.084129	14.0	4.65	0.0	610.94	0.01691
subcategory	rhythmic-recognition	150	36.0	0.0	0.0	401.38	0.081229	31.33	16.5	0.0	439.9	0.012904
skill	cadence recognition	48	35.42	0.0	0.0	127.32	0.027261	20.83	34.21	0.0	136.75	0.003672
skill	chord recognition	51	27.45	0.0	0.0	140.09	0.026743	17.65	30.95	0.0	158.81	0.005349
skill	interval recognition	75	26.67	0.0	0.0	196.9	0.044472	20.0	26.67	0.0	298.36	0.006728
skill	interval statistics	75	45.33	0.0	0.0	211.21	0.037978	20.0	8.33	0.0	290.76	0.005793
skill	note length	75	36.0	0.0	0.0	188.22	0.040723	18.67	24.59	0.0	221.4	0.006177
skill	note length statistics	75	36.0	0.0	0.0	213.16	0.040506	44.0	4.76	0.0	218.49	0.006727
skill	pitch recognition	75	18.67	0.0	0.0	194.37	0.043517	18.67	0.0	0.0	221.36	0.006856
skill	pitch statistics	75	21.33	1.69	0.0	199.33	0.037658	25.33	7.14	0.0	180.81	0.005448
skill	rhythm pattern	75	32.0	0.0	0.0	255.22	0.046289	17.33	9.68	0.0	259.64	0.00933
skill	rhythm pattern statistics	75	6.67	0.0	0.0	222.5	0.03784	10.67	0.0	0.0	351.3	0.00758
skill	tonality recognition	51	33.33	0.0	0.0	120.74	0.023405	21.57	7.5	0.0	284.39	0.005095
rel/abs	absolute	351	27.92	0.4	0.0	935.17	0.189148	25.36	12.98	0.0	1000.87	0.030557
rel/abs	relative	399	29.32	0.0	0.0	1133.88	0.217246	18.05	13.15	0.0	1621.21	0.038198
specification	harmony-absolute	51	27.45	0.0	0.0	140.09	0.026743	17.65	30.95	0.0	158.81	0.005349
specification	harmony-relative	99	34.34	0.0	0.0	248.05	0.050667	21.21	20.51	0.0	421.14	0.008767
specification	pitch-absolute	150	20.0	0.83	0.0	393.7	0.081176	22.0	3.42	0.0	402.16	0.012304
specification	pitch-relative	150	36.0	0.0	0.0	408.11	0.08245	20.0	17.5	0.0	589.12	0.012521
specification	rhythm-absolute	150	36.0	0.0	0.0	401.38	0.081229	31.33	16.5	0.0	439.9	0.012904
specification	rhythm-relative	150	19.33	0.0	0.0	477.72	0.084129	14.0	4.65	0.0	610.94	0.01691
