Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
category	rhythm	120	33.33	0.0	0.0	351.16	0.155515	25.0	0.0	0.0	1754.49	0.0	33.33	0.0	0.0	312.18	0.035403
subcategory	harmonic-recognition	60	21.67	0.0	0.0	167.79	0.074367	16.67	0.0	0.0	561.91	0.0	25.0	2.22	0.0	148.74	0.017419
subcategory	interval-recognition	60	20.0	0.0	0.0	171.41	0.076892	28.33	0.0	0.0	660.59	0.0	26.67	0.0	0.0	181.88	0.019728
subcategory	pitch-recognition	60	35.0	0.0	0.0	168.34	0.077726	33.33	0.0	0.0	1102.95	0.0	35.0	2.56	0.0	152.07	0.017766
subcategory	proportion-recognition	60	21.67	0.0	0.0	173.66	0.077729	11.67	0.0	0.0	876.13	0.0	23.33	0.0	0.0	151.45	0.0177
subcategory	rhythmic-recognition	60	45.0	0.0	0.0	177.5	0.077786	38.33	0.0	0.0	878.37	0.0	43.33	0.0	0.0	160.73	0.017703
skill	cadence recognition	18	22.22	0.0	0.0	51.88	0.022092	11.11	0.0	0.0	226.31	0.0	27.78	0.0	0.0	45.43	0.00525
skill	chord recognition	21	23.81	0.0	0.0	61.1	0.026554	19.05	0.0	0.0	230.08	0.0	19.05	5.88	0.0	55.19	0.006184
skill	interval recognition	30	16.67	0.0	0.0	87.8	0.038722	23.33	0.0	0.0	77.47	0.0	20.0	0.0	0.0	73.46	0.008802
skill	interval statistics	30	23.33	0.0	0.0	83.61	0.038171	33.33	0.0	0.0	583.12	0.0	33.33	0.0	0.0	108.42	0.010926
skill	note length	30	36.67	0.0	0.0	94.64	0.040152	13.33	0.0	0.0	559.81	0.0	26.67	0.0	0.0	77.89	0.008737
skill	note length statistics	30	53.33	0.0	0.0	82.86	0.037634	63.33	0.0	0.0	318.56	0.0	60.0	0.0	0.0	82.84	0.008966
skill	pitch recognition	30	30.0	0.0	0.0	80.24	0.039149	26.67	0.0	0.0	462.39	0.0	26.67	0.0	0.0	81.11	0.009043
skill	pitch statistics	30	40.0	0.0	0.0	88.11	0.038577	40.0	0.0	0.0	640.55	0.0	43.33	5.88	0.0	70.96	0.008723
skill	rhythm pattern	30	33.33	0.0	0.0	86.86	0.039746	10.0	0.0	0.0	381.36	0.0	36.67	0.0	0.0	77.88	0.008913
skill	rhythm pattern statistics	30	10.0	0.0	0.0	86.8	0.037983	13.33	0.0	0.0	494.76	0.0	10.0	0.0	0.0	73.57	0.008787
skill	tonality recognition	21	19.05	0.0	0.0	54.8	0.025721	19.05	0.0	0.0	105.53	0.0	28.57	0.0	0.0	48.13	0.005985
rel/abs	absolute	141	37.59	0.0	0.0	406.94	0.182066	33.33	0.0	0.0	2211.39	0.0	36.17	2.22	0.0	367.98	0.041653
rel/abs	relative	159	20.75	0.0	0.0	451.76	0.202434	18.87	0.0	0.0	1868.56	0.0	25.79	0.0	0.0	426.89	0.048663
specification	harmony-absolute	21	23.81	0.0	0.0	61.1	0.026554	19.05	0.0	0.0	230.08	0.0	19.05	5.88	0.0	55.19	0.006184
specification	harmony-relative	39	20.51	0.0	0.0	106.68	0.047813	15.38	0.0	0.0	331.84	0.0	28.21	0.0	0.0	93.56	0.011235
specification	pitch-absolute	60	35.0	0.0	0.0	168.34	0.077726	33.33	0.0	0.0	1102.95	0.0	35.0	2.56	0.0	152.07	0.017766
specification	pitch-relative	60	20.0	0.0	0.0	171.41	0.076892	28.33	0.0	0.0	660.59	0.0	26.67	0.0	0.0	181.88	0.019728
specification	rhythm-absolute	60	45.0	0.0	0.0	177.5	0.077786	38.33	0.0	0.0	878.37	0.0	43.33	0.0	0.0	160.73	0.017703
specification	rhythm-relative	60	21.67	0.0	0.0	173.66	0.077729	11.67	0.0	0.0	876.13	0.0	23.33	0.0	0.0	151.45	0.0177
