Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
meta-question_id	3	3	33.33	0.0	0.0	6.69	0.001922	0.0	0.0	0.0	17.14	0.0	0.0	0.0	0.0	6.28	0.000235
meta-question_id	5	3	33.33	0.0	0.0	7.01	0.002019	0.0	0.0	0.0	40.72	0.0	0.0	33.33	0.0	6.16	0.000212
meta-question_id	7	3	33.33	0.0	0.0	8.87	0.001997	33.33	0.0	0.0	33.37	0.0	33.33	50.0	0.0	6.4	0.000247
meta-question_id	9	3	33.33	0.0	0.0	6.85	0.001309	33.33	0.0	0.0	27.59	0.0	33.33	0.0	0.0	9.49	0.00033
category	harmony	3	33.33	0.0	0.0	6.85	0.001309	33.33	0.0	0.0	27.59	0.0	33.33	0.0	0.0	9.49	0.00033
category	pitch	6	33.33	0.0	0.0	14.86	0.00365	16.67	0.0	0.0	37.86	0.0	16.67	0.0	0.0	12.93	0.00046
category	rhythm	6	33.33	0.0	0.0	15.89	0.004016	16.67	0.0	0.0	74.09	0.0	16.67	40.0	0.0	12.56	0.000459
subcategory	harmonic-recognition	3	33.33	0.0	0.0	6.85	0.001309	33.33	0.0	0.0	27.59	0.0	33.33	0.0	0.0	9.49	0.00033
subcategory	interval-recognition	3	33.33	0.0	0.0	6.69	0.001922	0.0	0.0	0.0	17.14	0.0	0.0	0.0	0.0	6.28	0.000235
subcategory	pitch-recognition	3	33.33	0.0	0.0	8.17	0.001729	33.33	0.0	0.0	20.72	0.0	33.33	0.0	0.0	6.65	0.000225
subcategory	proportion-recognition	3	33.33	0.0	0.0	8.87	0.001997	33.33	0.0	0.0	33.37	0.0	33.33	50.0	0.0	6.4	0.000247
subcategory	rhythmic-recognition	3	33.33	0.0	0.0	7.01	0.002019	0.0	0.0	0.0	40.72	0.0	0.0	33.33	0.0	6.16	0.000212
skill	interval recognition	3	33.33	0.0	0.0	6.69	0.001922	0.0	0.0	0.0	17.14	0.0	0.0	0.0	0.0	6.28	0.000235
skill	note length	3	33.33	0.0	0.0	7.01	0.002019	0.0	0.0	0.0	40.72	0.0	0.0	33.33	0.0	6.16	0.000212
skill	pitch recognition	3	33.33	0.0	0.0	8.17	0.001729	33.33	0.0	0.0	20.72	0.0	33.33	0.0	0.0	6.65	0.000225
skill	rhythm pattern	3	33.33	0.0	0.0	8.87	0.001997	33.33	0.0	0.0	33.37	0.0	33.33	50.0	0.0	6.4	0.000247
skill	tonality recognition	3	33.33	0.0	0.0	6.85	0.001309	33.33	0.0	0.0	27.59	0.0	33.33	0.0	0.0	9.49	0.00033
rel/abs	absolute	6	33.33	0.0	0.0	15.18	0.003747	16.67	0.0	0.0	61.44	0.0	16.67	20.0	0.0	12.81	0.000437
rel/abs	relative	9	33.33	0.0	0.0	22.42	0.005227	22.22	0.0	0.0	78.1	0.0	22.22	14.29	0.0	22.17	0.000812
specification	harmony-relative	3	33.33	0.0	0.0	6.85	0.001309	33.33	0.0	0.0	27.59	0.0	33.33	0.0	0.0	9.49	0.00033
specification	pitch-absolute	3	33.33	0.0	0.0	8.17	0.001729	33.33	0.0	0.0	20.72	0.0	33.33	0.0	0.0	6.65	0.000225
specification	pitch-relative	3	33.33	0.0	0.0	6.69	0.001922	0.0	0.0	0.0	17.14	0.0	0.0	0.0	0.0	6.28	0.000235
specification	rhythm-absolute	3	33.33	0.0	0.0	7.01	0.002019	0.0	0.0	0.0	40.72	0.0	0.0	33.33	0.0	6.16	0.000212
specification	rhythm-relative	3	33.33	0.0	0.0	8.87	0.001997	33.33	0.0	0.0	33.37	0.0	33.33	50.0	0.0	6.4	0.000247
