Model	Criterion_Type	Criterion_Value	Mean_Accuracy (10 runs)	StdDev_Accuracy (10 runs)	Mean_Unparsable_Percent	Mean_Model_Error_Percent	Sum_Total_Time_s	Sum_Total_Price
google/gemini-3.1-flash-lite-preview	is_nota_correct	0	39.389	3.9839	0.0	0.0	6425.99	5.142
google/gemini-3.1-flash-lite-preview	is_nota_correct	1	48.935	7.4687	0.0	0.0	1582.37	1.3056
google/gemini-3.1-flash-lite-preview	meta-question_id	0	26.061	7.5165	0.0	0.0	662.75	0.5036
google/gemini-3.1-flash-lite-preview	meta-question_id	1	68.172	16.5282	0.0	0.0	721.32	0.5815
google/gemini-3.1-flash-lite-preview	meta-question_id	2	18.051	6.4359	0.0	0.0	797.55	0.5797
google/gemini-3.1-flash-lite-preview	meta-question_id	3	83.16	12.8775	0.0	0.0	746.6	0.6087
google/gemini-3.1-flash-lite-preview	meta-question_id	4	23.212	5.4138	0.0	0.0	1277.67	1.1145
google/gemini-3.1-flash-lite-preview	meta-question_id	5	64.207	9.4255	0.0	0.0	514.33	0.4733
google/gemini-3.1-flash-lite-preview	meta-question_id	6	11.054	4.3723	0.0	0.0	692.52	0.5453
google/gemini-3.1-flash-lite-preview	meta-question_id	7	36.079	18.8903	0.0	0.0	590.52	0.4754
google/gemini-3.1-flash-lite-preview	meta-question_id	8	56.858	8.4638	0.0	0.0	1349.19	1.0436
google/gemini-3.1-flash-lite-preview	meta-question_id	9	30.257	15.5246	0.0	0.0	655.9	0.5221
google/gemini-3.1-flash-lite-preview	category	harmony	45.236	8.7045	0.0	0.0	2595.61	2.0411
google/gemini-3.1-flash-lite-preview	category	pitch	48.624	5.5209	0.0	0.0	2928.21	2.2735
google/gemini-3.1-flash-lite-preview	category	rhythm	30.016	4.2232	0.0	0.0	2484.51	2.1331
google/gemini-3.1-flash-lite-preview	subcategory	harmony-absolute	56.858	8.4638	0.0	0.0	1349.19	1.0436
google/gemini-3.1-flash-lite-preview	subcategory	harmony-relative	33.177	14.4641	0.0	0.0	1246.4	0.9975
google/gemini-3.1-flash-lite-preview	subcategory	pitch-absolute	47.364	7.4891	0.0	0.0	1384.05	1.085
google/gemini-3.1-flash-lite-preview	subcategory	pitch-relative	50.058	7.6339	0.0	0.0	1544.16	1.1884
google/gemini-3.1-flash-lite-preview	subcategory	rhythm-absolute	23.212	5.4138	0.0	0.0	1277.67	1.1145
google/gemini-3.1-flash-lite-preview	subcategory	rhythm-relative	36.925	6.5875	0.0	0.0	1206.87	1.0186
google/gemini-3.1-flash-lite-preview	skill	cadence recognition	30.257	15.5246	0.0	0.0	655.9	0.5221
google/gemini-3.1-flash-lite-preview	skill	chord recognition	56.858	8.4638	0.0	0.0	1349.19	1.0436
google/gemini-3.1-flash-lite-preview	skill	interval recognition	18.051	6.4359	0.0	0.0	797.55	0.5797
google/gemini-3.1-flash-lite-preview	skill	interval statistics	83.16	12.8775	0.0	0.0	746.6	0.6087
google/gemini-3.1-flash-lite-preview	skill	note length	23.212	5.4138	0.0	0.0	1277.67	1.1145
google/gemini-3.1-flash-lite-preview	skill	pitch recognition	26.061	7.5165	0.0	0.0	662.75	0.5036
google/gemini-3.1-flash-lite-preview	skill	pitch statistics	68.172	16.5282	0.0	0.0	721.32	0.5815
google/gemini-3.1-flash-lite-preview	skill	rhythm pattern	11.054	4.3723	0.0	0.0	692.52	0.5453
google/gemini-3.1-flash-lite-preview	skill	time signature	64.207	9.4255	0.0	0.0	514.33	0.4733
google/gemini-3.1-flash-lite-preview	skill	tonality recognition	36.079	18.8903	0.0	0.0	590.52	0.4754
google/gemini-3.1-flash-lite-preview	rel/abs	absolute	42.51	3.0627	0.0	0.0	4010.9	3.2431
google/gemini-3.1-flash-lite-preview	rel/abs	relative	40.017	5.1994	0.0	0.0	3997.43	3.2045
