Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
piece_id	Jan_DuGrosserSchmerzensmann	51	47.06	0.0	0.0	175.88	0.050225	37.25	6.25	0.0	643.53	0.081632	31.37	0.0	0.0	1053.09	0.0	33.33	0.0	0.0	158.58	0.007457	33.33	0.0	0.0	827.4	0.111714	23.53	2.56	0.0	192.08	0.46412
piece_id	Telemann_DerLiebenSonneLichtUndPracht	33	33.33	0.0	0.0	113.56	0.034729	39.39	15.0	0.0	341.25	0.072718	39.39	0.0	0.0	719.09	0.0	33.33	0.0	0.0	124.02	0.005174	42.42	0.0	0.0	431.39	0.064781	39.39	0.0	0.0	138.42	0.376738
piece_id	Vulpius_ChristusDerIstMeinLeben	18	61.11	0.0	0.0	52.52	0.014233	55.56	12.5	12.5	290.66	0.015549	72.22	0.0	0.0	322.42	0.0	33.33	0.0	0.0	70.79	0.001843	55.56	0.0	0.0	266.91	0.031174	66.67	0.0	0.0	58.48	0.113628
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	27	70.37	0.0	0.0	84.95	0.023249	37.04	5.88	0.0	223.97	0.019131	59.26	9.09	0.0	548.19	0.0	55.56	0.0	0.0	80.83	0.003066	29.63	0.0	0.0	329.41	0.042634	55.56	0.0	0.0	81.79	0.138218
is_nota_correct	0	240	42.92	0.0	0.0	778.18	0.223474	36.67	7.24	0.66	3109.6	0.417924	38.75	0.68	0.0	4813.97	0.0	37.5	0.0	0.0	795.51	0.032188	43.75	0.0	0.0	3251.33	0.439224	37.5	2.0	0.0	879.37	2.203505
is_nota_correct	1	60	50.0	0.0	0.0	203.24	0.064341	38.33	5.41	2.7	1126.11	0.067181	40.0	0.0	0.0	1653.29	0.0	31.67	0.0	0.0	205.67	0.008735	21.67	0.0	0.0	1043.18	0.148635	26.67	2.27	0.0	210.51	0.431993
meta-question_id	1	30	33.33	0.0	0.0	96.11	0.027134	26.67	4.55	0.0	370.75	0.044208	16.67	0.0	0.0	498.05	0.0	23.33	0.0	0.0	98.18	0.004023	30.0	0.0	0.0	294.73	0.039126	40.0	0.0	0.0	92.56	0.227428
meta-question_id	10	21	14.29	0.0	0.0	69.02	0.019223	23.81	12.5	0.0	321.26	0.042141	28.57	0.0	0.0	499.8	0.0	23.81	0.0	0.0	58.76	0.002733	14.29	0.0	0.0	358.94	0.055381	33.33	7.14	0.0	82.48	0.203503
meta-question_id	11	18	16.67	0.0	0.0	69.16	0.018552	22.22	14.29	0.0	120.9	0.029802	27.78	0.0	0.0	267.76	0.0	27.78	0.0	0.0	59.5	0.002668	33.33	0.0	0.0	323.11	0.043485	11.11	6.25	0.0	76.77	0.173128
meta-question_id	2	30	60.0	0.0	0.0	94.96	0.02884	46.67	0.0	0.0	290.04	0.050566	53.33	0.0	0.0	327.02	0.0	46.67	0.0	0.0	99.62	0.003843	56.67	0.0	0.0	271.69	0.033488	50.0	0.0	0.0	92.87	0.239465
meta-question_id	3	30	46.67	0.0	0.0	108.75	0.032822	26.67	0.0	0.0	180.05	0.057204	26.67	0.0	0.0	938.65	0.0	23.33	0.0	0.0	113.65	0.00487	33.33	0.0	0.0	550.77	0.082671	20.0	4.17	0.0	112.87	0.314413
meta-question_id	4	30	40.0	0.0	0.0	113.95	0.034346	50.0	6.67	6.67	1217.78	0.048506	43.33	0.0	0.0	1015.6	0.0	36.67	0.0	0.0	128.23	0.004329	33.33	0.0	0.0	801.16	0.110187	46.67	0.0	0.0	120.62	0.259778
meta-question_id	5	30	53.33	0.0	0.0	96.86	0.028843	46.67	6.25	0.0	279.41	0.041012	50.0	6.67	0.0	710.04	0.0	43.33	0.0	0.0	91.36	0.003827	53.33	0.0	0.0	412.19	0.051094	36.67	5.26	0.0	108.03	0.237387
meta-question_id	6	30	86.67	0.0	0.0	83.51	0.026663	66.67	10.0	0.0	258.77	0.039623	73.33	0.0	0.0	467.23	0.0	76.67	0.0	0.0	106.51	0.004022	43.33	0.0	0.0	438.03	0.059803	56.67	0.0	0.0	116.95	0.253407
meta-question_id	7	30	46.67	0.0	0.0	91.58	0.028204	46.67	18.75	0.0	453.75	0.051931	46.67	0.0	0.0	641.79	0.0	43.33	0.0	0.0	90.78	0.00405	43.33	0.0	0.0	323.82	0.045183	43.33	0.0	0.0	108.44	0.27412
meta-question_id	8	30	20.0	0.0	0.0	99.37	0.029201	6.67	3.57	0.0	334.25	0.050935	16.67	0.0	0.0	990.05	0.0	13.33	0.0	0.0	109.77	0.004586	36.67	0.0	0.0	410.09	0.053612	3.33	0.0	0.0	122.22	0.295857
meta-question_id	9	21	52.38	0.0	0.0	58.16	0.013986	33.33	7.14	7.14	408.75	0.029178	38.1	0.0	0.0	111.26	0.0	33.33	0.0	0.0	44.82	0.001972	47.62	0.0	0.0	109.97	0.013829	38.1	0.0	0.0	56.08	0.157013
category	harmony	60	28.33	0.0	0.0	196.34	0.051761	26.67	11.36	2.27	850.91	0.101121	31.67	0.0	0.0	878.82	0.0	28.33	0.0	0.0	163.07	0.007373	31.67	0.0	0.0	792.03	0.112695	28.33	4.65	0.0	215.32	0.533643
category	pitch	120	45.0	0.0	0.0	413.77	0.123142	37.5	2.67	1.33	2058.62	0.200483	35.0	0.0	0.0	2779.33	0.0	32.5	0.0	0.0	439.68	0.017065	38.33	0.0	0.0	1918.35	0.265472	39.17	1.37	0.0	418.92	1.041083
category	rhythm	120	51.67	0.0	0.0	371.31	0.112911	41.67	8.57	0.0	1326.19	0.183501	46.67	1.56	0.0	2809.11	0.0	44.17	0.0	0.0	398.42	0.016485	44.17	0.0	0.0	1584.13	0.209693	35.0	1.28	0.0	455.64	1.060772
subcategory	harmonic-recognition	60	28.33	0.0	0.0	196.34	0.051761	26.67	11.36	2.27	850.91	0.101121	31.67	0.0	0.0	878.82	0.0	28.33	0.0	0.0	163.07	0.007373	31.67	0.0	0.0	792.03	0.112695	28.33	4.65	0.0	215.32	0.533643
subcategory	interval-recognition	60	43.33	0.0	0.0	222.7	0.067168	38.33	2.7	2.7	1397.84	0.10571	35.0	0.0	0.0	1954.25	0.0	30.0	0.0	0.0	241.88	0.009199	33.33	0.0	0.0	1351.92	0.192858	33.33	2.5	0.0	233.5	0.57419
subcategory	pitch-recognition	60	46.67	0.0	0.0	191.07	0.055974	36.67	2.63	0.0	660.79	0.094773	35.0	0.0	0.0	825.07	0.0	35.0	0.0	0.0	197.8	0.007866	43.33	0.0	0.0	566.42	0.072614	45.0	0.0	0.0	185.42	0.466893
subcategory	proportion-recognition	60	33.33	0.0	0.0	190.95	0.057405	26.67	9.09	0.0	788.0	0.102865	31.67	0.0	0.0	1631.84	0.0	28.33	0.0	0.0	200.55	0.008636	40.0	0.0	0.0	733.91	0.098796	23.33	0.0	0.0	230.66	0.569978
subcategory	rhythmic-recognition	60	70.0	0.0	0.0	180.36	0.055506	56.67	7.69	0.0	538.18	0.080635	61.67	4.35	0.0	1177.27	0.0	60.0	0.0	0.0	197.87	0.007849	48.33	0.0	0.0	850.22	0.110897	46.67	3.12	0.0	224.98	0.490795
skill	cadence recognition	18	16.67	0.0	0.0	69.16	0.018552	22.22	14.29	0.0	120.9	0.029802	27.78	0.0	0.0	267.76	0.0	27.78	0.0	0.0	59.5	0.002668	33.33	0.0	0.0	323.11	0.043485	11.11	6.25	0.0	76.77	0.173128
skill	chord recognition	21	14.29	0.0	0.0	69.02	0.019223	23.81	12.5	0.0	321.26	0.042141	28.57	0.0	0.0	499.8	0.0	23.81	0.0	0.0	58.76	0.002733	14.29	0.0	0.0	358.94	0.055381	33.33	7.14	0.0	82.48	0.203503
skill	interval recognition	30	46.67	0.0	0.0	108.75	0.032822	26.67	0.0	0.0	180.05	0.057204	26.67	0.0	0.0	938.65	0.0	23.33	0.0	0.0	113.65	0.00487	33.33	0.0	0.0	550.77	0.082671	20.0	4.17	0.0	112.87	0.314413
skill	interval statistics	30	40.0	0.0	0.0	113.95	0.034346	50.0	6.67	6.67	1217.78	0.048506	43.33	0.0	0.0	1015.6	0.0	36.67	0.0	0.0	128.23	0.004329	33.33	0.0	0.0	801.16	0.110187	46.67	0.0	0.0	120.62	0.259778
skill	note length	30	53.33	0.0	0.0	96.86	0.028843	46.67	6.25	0.0	279.41	0.041012	50.0	6.67	0.0	710.04	0.0	43.33	0.0	0.0	91.36	0.003827	53.33	0.0	0.0	412.19	0.051094	36.67	5.26	0.0	108.03	0.237387
skill	note length statistics	30	86.67	0.0	0.0	83.51	0.026663	66.67	10.0	0.0	258.77	0.039623	73.33	0.0	0.0	467.23	0.0	76.67	0.0	0.0	106.51	0.004022	43.33	0.0	0.0	438.03	0.059803	56.67	0.0	0.0	116.95	0.253407
skill	pitch recognition	30	33.33	0.0	0.0	96.11	0.027134	26.67	4.55	0.0	370.75	0.044208	16.67	0.0	0.0	498.05	0.0	23.33	0.0	0.0	98.18	0.004023	30.0	0.0	0.0	294.73	0.039126	40.0	0.0	0.0	92.56	0.227428
skill	pitch statistics	30	60.0	0.0	0.0	94.96	0.02884	46.67	0.0	0.0	290.04	0.050566	53.33	0.0	0.0	327.02	0.0	46.67	0.0	0.0	99.62	0.003843	56.67	0.0	0.0	271.69	0.033488	50.0	0.0	0.0	92.87	0.239465
skill	rhythm pattern	30	46.67	0.0	0.0	91.58	0.028204	46.67	18.75	0.0	453.75	0.051931	46.67	0.0	0.0	641.79	0.0	43.33	0.0	0.0	90.78	0.00405	43.33	0.0	0.0	323.82	0.045183	43.33	0.0	0.0	108.44	0.27412
skill	rhythm pattern statistics	30	20.0	0.0	0.0	99.37	0.029201	6.67	3.57	0.0	334.25	0.050935	16.67	0.0	0.0	990.05	0.0	13.33	0.0	0.0	109.77	0.004586	36.67	0.0	0.0	410.09	0.053612	3.33	0.0	0.0	122.22	0.295857
skill	tonality recognition	21	52.38	0.0	0.0	58.16	0.013986	33.33	7.14	7.14	408.75	0.029178	38.1	0.0	0.0	111.26	0.0	33.33	0.0	0.0	44.82	0.001972	47.62	0.0	0.0	109.97	0.013829	38.1	0.0	0.0	56.08	0.157013
rel/abs	absolute	141	51.77	0.0	0.0	440.45	0.130702	43.26	6.25	0.0	1520.23	0.21755	45.39	1.3	0.0	2502.14	0.0	43.97	0.0	0.0	454.43	0.018448	41.13	0.0	0.0	1775.59	0.238892	43.97	2.53	0.0	492.88	1.16119
rel/abs	relative	159	37.74	0.0	0.0	540.96	0.157112	31.45	7.34	1.83	2715.48	0.267555	33.33	0.0	0.0	3965.12	0.0	29.56	0.0	0.0	546.75	0.022475	37.74	0.0	0.0	2518.92	0.348967	27.67	1.74	0.0	597.0	1.474307
specification	harmony-absolute	21	14.29	0.0	0.0	69.02	0.019223	23.81	12.5	0.0	321.26	0.042141	28.57	0.0	0.0	499.8	0.0	23.81	0.0	0.0	58.76	0.002733	14.29	0.0	0.0	358.94	0.055381	33.33	7.14	0.0	82.48	0.203503
specification	harmony-relative	39	35.9	0.0	0.0	127.32	0.032538	28.21	10.71	3.57	529.64	0.05898	33.33	0.0	0.0	379.02	0.0	30.77	0.0	0.0	104.32	0.00464	41.03	0.0	0.0	433.08	0.057314	25.64	3.45	0.0	132.84	0.33014
specification	pitch-absolute	60	46.67	0.0	0.0	191.07	0.055974	36.67	2.63	0.0	660.79	0.094773	35.0	0.0	0.0	825.07	0.0	35.0	0.0	0.0	197.8	0.007866	43.33	0.0	0.0	566.42	0.072614	45.0	0.0	0.0	185.42	0.466893
specification	pitch-relative	60	43.33	0.0	0.0	222.7	0.067168	38.33	2.7	2.7	1397.84	0.10571	35.0	0.0	0.0	1954.25	0.0	30.0	0.0	0.0	241.88	0.009199	33.33	0.0	0.0	1351.92	0.192858	33.33	2.5	0.0	233.5	0.57419
specification	rhythm-absolute	60	70.0	0.0	0.0	180.36	0.055506	56.67	7.69	0.0	538.18	0.080635	61.67	4.35	0.0	1177.27	0.0	60.0	0.0	0.0	197.87	0.007849	48.33	0.0	0.0	850.22	0.110897	46.67	3.12	0.0	224.98	0.490795
specification	rhythm-relative	60	33.33	0.0	0.0	190.95	0.057405	26.67	9.09	0.0	788.0	0.102865	31.67	0.0	0.0	1631.84	0.0	28.33	0.0	0.0	200.55	0.008636	40.0	0.0	0.0	733.91	0.098796	23.33	0.0	0.0	230.66	0.569978
