Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
piece_id	Vulpius_DieHelleSonnLeuchtJetztHerfuer	6	33.33	16.67	16.67	33.33	66.67	33.33	50.0	33.33	33.33	16.67	16.67
is_nota_correct	0	60	46.67	38.33	23.33	30.0	45.0	25.0	40.0	18.33	21.67	38.33	31.67
is_nota_correct	1	15	60.0	46.67	46.67	26.67	80.0	46.67	33.33	40.0	73.33	46.67	53.33
meta-question_id	1	9	33.33	11.11	44.44	0.0	33.33	0.0	11.11	22.22	11.11	22.22	11.11
meta-question_id	10	6	33.33	33.33	16.67	16.67	16.67	16.67	0.0	33.33	33.33	33.33	16.67
meta-question_id	11	3	33.33	33.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meta-question_id	2	6	33.33	16.67	0.0	16.67	50.0	0.0	50.0	0.0	33.33	50.0	33.33
meta-question_id	3	9	44.44	55.56	0.0	44.44	55.56	33.33	22.22	22.22	11.11	55.56	11.11
meta-question_id	4	6	100.0	100.0	100.0	33.33	66.67	66.67	100.0	66.67	83.33	50.0	66.67
meta-question_id	5	9	44.44	22.22	44.44	55.56	55.56	22.22	55.56	22.22	55.56	44.44	44.44
meta-question_id	6	6	83.33	83.33	50.0	33.33	100.0	66.67	50.0	33.33	83.33	50.0	83.33
meta-question_id	7	9	55.56	44.44	33.33	33.33	66.67	44.44	44.44	11.11	22.22	44.44	44.44
meta-question_id	8	6	0.0	0.0	0.0	16.67	0.0	0.0	0.0	0.0	0.0	33.33	16.67
meta-question_id	9	6	83.33	50.0	0.0	50.0	100.0	66.67	83.33	33.33	16.67	33.33	66.67
category	harmony	15	53.33	40.0	6.67	26.67	46.67	33.33	33.33	26.67	20.0	26.67	33.33
category	pitch	30	50.0	43.33	33.33	23.33	50.0	23.33	40.0	26.67	30.0	43.33	26.67
category	rhythm	30	46.67	36.67	33.33	36.67	56.67	33.33	40.0	16.67	40.0	43.33	46.67
subcategory	harmonic-recognition	15	53.33	40.0	6.67	26.67	46.67	33.33	33.33	26.67	20.0	26.67	33.33
subcategory	interval-recognition	15	66.67	73.33	40.0	40.0	60.0	46.67	53.33	40.0	40.0	53.33	33.33
subcategory	pitch-recognition	15	33.33	13.33	26.67	6.67	40.0	0.0	26.67	13.33	20.0	33.33	20.0
subcategory	proportion-recognition	15	33.33	26.67	20.0	26.67	40.0	26.67	26.67	6.67	13.33	40.0	33.33
subcategory	rhythmic-recognition	15	60.0	46.67	46.67	46.67	73.33	40.0	53.33	26.67	66.67	46.67	60.0
skill	cadence recognition	3	33.33	33.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
skill	chord recognition	6	33.33	33.33	16.67	16.67	16.67	16.67	0.0	33.33	33.33	33.33	16.67
skill	interval recognition	9	44.44	55.56	0.0	44.44	55.56	33.33	22.22	22.22	11.11	55.56	11.11
skill	interval statistics	6	100.0	100.0	100.0	33.33	66.67	66.67	100.0	66.67	83.33	50.0	66.67
skill	note length	9	44.44	22.22	44.44	55.56	55.56	22.22	55.56	22.22	55.56	44.44	44.44
skill	note length statistics	6	83.33	83.33	50.0	33.33	100.0	66.67	50.0	33.33	83.33	50.0	83.33
skill	pitch recognition	9	33.33	11.11	44.44	0.0	33.33	0.0	11.11	22.22	11.11	22.22	11.11
skill	pitch statistics	6	33.33	16.67	0.0	16.67	50.0	0.0	50.0	0.0	33.33	50.0	33.33
skill	rhythm pattern	9	55.56	44.44	33.33	33.33	66.67	44.44	44.44	11.11	22.22	44.44	44.44
skill	rhythm pattern statistics	6	0.0	0.0	0.0	16.67	0.0	0.0	0.0	0.0	0.0	33.33	16.67
skill	tonality recognition	6	83.33	50.0	0.0	50.0	100.0	66.67	83.33	33.33	16.67	33.33	66.67
rel/abs	absolute	36	44.44	30.56	33.33	25.0	50.0	19.44	33.33	22.22	41.67	38.89	36.11
rel/abs	relative	39	53.85	48.72	23.08	33.33	53.85	38.46	43.59	23.08	23.08	41.03	35.9
specification	harmony-absolute	6	33.33	33.33	16.67	16.67	16.67	16.67	0.0	33.33	33.33	33.33	16.67
specification	harmony-relative	9	66.67	44.44	0.0	33.33	66.67	44.44	55.56	22.22	11.11	22.22	44.44
specification	pitch-absolute	15	33.33	13.33	26.67	6.67	40.0	0.0	26.67	13.33	20.0	33.33	20.0
specification	pitch-relative	15	66.67	73.33	40.0	40.0	60.0	46.67	53.33	40.0	40.0	53.33	33.33
specification	rhythm-absolute	15	60.0	46.67	46.67	46.67	73.33	40.0	53.33	26.67	66.67	46.67	60.0
specification	rhythm-relative	15	33.33	26.67	20.0	26.67	40.0	26.67	26.67	6.67	13.33	40.0	33.33
