Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
subcategory	interval-recognition	60	55.0	33.33	26.67	33.33	36.67	33.33	25.0	25.0	38.33	28.33	38.33
subcategory	pitch-recognition	60	48.33	28.33	33.33	20.0	35.0	16.67	40.0	18.33	25.0	38.33	33.33
subcategory	proportion-recognition	60	38.33	38.33	18.33	21.67	43.33	21.67	25.0	21.67	23.33	41.67	25.0
subcategory	rhythmic-recognition	60	41.67	30.0	33.33	45.0	55.0	26.67	48.33	28.33	40.0	45.0	46.67
skill	cadence recognition	18	44.44	55.56	22.22	16.67	44.44	38.89	44.44	22.22	27.78	33.33	33.33
skill	chord recognition	21	52.38	42.86	23.81	38.1	28.57	19.05	28.57	14.29	28.57	28.57	14.29
skill	interval recognition	30	50.0	20.0	16.67	26.67	46.67	20.0	26.67	26.67	26.67	23.33	20.0
skill	interval statistics	30	60.0	46.67	36.67	40.0	26.67	46.67	23.33	23.33	50.0	33.33	56.67
skill	note length	30	43.33	36.67	30.0	36.67	43.33	10.0	36.67	13.33	20.0	40.0	36.67
skill	note length statistics	30	40.0	23.33	36.67	53.33	66.67	43.33	60.0	43.33	60.0	50.0	56.67
skill	pitch recognition	30	36.67	16.67	43.33	20.0	30.0	10.0	36.67	16.67	23.33	36.67	23.33
skill	pitch statistics	30	60.0	40.0	23.33	20.0	40.0	23.33	43.33	20.0	26.67	40.0	43.33
skill	rhythm pattern	30	53.33	46.67	30.0	36.67	70.0	33.33	36.67	30.0	33.33	60.0	40.0
skill	rhythm pattern statistics	30	23.33	30.0	6.67	6.67	16.67	10.0	13.33	13.33	13.33	23.33	10.0
skill	tonality recognition	21	47.62	33.33	28.57	33.33	47.62	23.81	28.57	28.57	28.57	33.33	38.1
rel/abs	absolute	141	46.1	31.21	31.91	33.33	42.55	21.28	41.84	21.99	31.91	39.72	36.17
rel/abs	relative	159	46.54	37.74	23.27	27.04	41.51	28.3	27.67	23.9	30.19	34.59	32.7
specification	harmony-absolute	21	52.38	42.86	23.81	38.1	28.57	19.05	28.57	14.29	28.57	28.57	14.29
specification	harmony-relative	39	46.15	43.59	25.64	25.64	46.15	30.77	35.9	25.64	28.21	33.33	35.9
specification	pitch-absolute	60	48.33	28.33	33.33	20.0	35.0	16.67	40.0	18.33	25.0	38.33	33.33
specification	pitch-relative	60	55.0	33.33	26.67	33.33	36.67	33.33	25.0	25.0	38.33	28.33	38.33
specification	rhythm-absolute	60	41.67	30.0	33.33	45.0	55.0	26.67	48.33	28.33	40.0	45.0	46.67
specification	rhythm-relative	60	38.33	38.33	18.33	21.67	43.33	21.67	25.0	21.67	23.33	41.67	25.0
