Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
meta-question_id	7	30	56.67	33.33	46.67	30.0	56.67	26.67	30.0	46.67	33.33	43.33	46.67
meta-question_id	8	30	36.67	16.67	20.0	23.33	30.0	13.33	16.67	13.33	23.33	23.33	26.67
meta-question_id	9	21	61.9	42.86	23.81	38.1	47.62	19.05	23.81	19.05	28.57	42.86	52.38
category	harmony	60	46.67	46.67	20.0	33.33	40.0	21.67	35.0	16.67	25.0	45.0	38.33
category	pitch	120	32.5	25.83	20.83	23.33	35.83	20.83	30.83	17.5	19.17	34.17	29.17
category	rhythm	120	55.0	34.17	32.5	39.17	50.0	27.5	36.67	35.83	29.17	41.67	45.0
subcategory	harmonic-recognition	60	46.67	46.67	20.0	33.33	40.0	21.67	35.0	16.67	25.0	45.0	38.33
subcategory	interval-recognition	60	31.67	31.67	13.33	15.0	30.0	20.0	28.33	21.67	18.33	28.33	28.33
subcategory	pitch-recognition	60	33.33	20.0	28.33	31.67	41.67	21.67	33.33	13.33	20.0	40.0	30.0
subcategory	proportion-recognition	60	46.67	25.0	33.33	26.67	43.33	20.0	23.33	30.0	28.33	33.33	36.67
subcategory	rhythmic-recognition	60	63.33	43.33	31.67	51.67	56.67	35.0	50.0	41.67	30.0	50.0	53.33
skill	cadence recognition	18	33.33	33.33	16.67	38.89	27.78	16.67	44.44	11.11	16.67	50.0	27.78
skill	chord recognition	21	42.86	61.9	19.05	23.81	42.86	28.57	38.1	19.05	28.57	42.86	33.33
skill	interval recognition	30	23.33	33.33	3.33	13.33	26.67	20.0	6.67	10.0	13.33	26.67	20.0
skill	interval statistics	30	40.0	30.0	23.33	16.67	33.33	20.0	50.0	33.33	23.33	30.0	36.67
skill	note length	30	70.0	40.0	26.67	43.33	50.0	23.33	33.33	43.33	16.67	43.33	56.67
skill	note length statistics	30	56.67	46.67	36.67	60.0	63.33	46.67	66.67	40.0	43.33	56.67	50.0
skill	pitch recognition	30	33.33	16.67	26.67	33.33	43.33	23.33	33.33	10.0	26.67	40.0	33.33
skill	pitch statistics	30	33.33	23.33	30.0	30.0	40.0	20.0	33.33	16.67	13.33	40.0	26.67
skill	rhythm pattern	30	56.67	33.33	46.67	30.0	56.67	26.67	30.0	46.67	33.33	43.33	46.67
skill	rhythm pattern statistics	30	36.67	16.67	20.0	23.33	30.0	13.33	16.67	13.33	23.33	23.33	26.67
skill	tonality recognition	21	61.9	42.86	23.81	38.1	47.62	19.05	23.81	19.05	28.57	42.86	52.38
rel/abs	absolute	141	47.52	36.17	28.37	39.01	48.23	28.37	41.13	26.24	25.53	44.68	40.43
rel/abs	relative	159	41.51	30.82	22.64	25.16	37.11	19.5	27.67	23.27	23.27	34.59	34.59
specification	harmony-absolute	21	42.86	61.9	19.05	23.81	42.86	28.57	38.1	19.05	28.57	42.86	33.33
specification	harmony-relative	39	48.72	38.46	20.51	38.46	38.46	17.95	33.33	15.38	23.08	46.15	41.03
specification	pitch-absolute	60	33.33	20.0	28.33	31.67	41.67	21.67	33.33	13.33	20.0	40.0	30.0
specification	pitch-relative	60	31.67	31.67	13.33	15.0	30.0	20.0	28.33	21.67	18.33	28.33	28.33
specification	rhythm-absolute	60	63.33	43.33	31.67	51.67	56.67	35.0	50.0	41.67	30.0	50.0	53.33
specification	rhythm-relative	60	46.67	25.0	33.33	26.67	43.33	20.0	23.33	30.0	28.33	33.33	36.67
