Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
skill	rhythm pattern statistics	30	6.67	0.0	0.0	90.17	0.03865	10.0	0.0	0.0	87.16	0.008702
skill	tonality recognition	21	19.05	0.0	0.0	68.79	0.026241	38.1	0.0	0.0	60.35	0.006028
rel/abs	absolute	141	31.91	0.0	0.0	563.15	0.181293	34.04	0.0	0.0	536.33	0.04394
rel/abs	relative	159	27.04	0.0	0.0	538.08	0.201746	27.67	0.0	0.0	472.1	0.046448
specification	harmony-absolute	21	4.76	0.0	0.0	64.02	0.026513	28.57	0.0	0.0	105.07	0.006232
specification	harmony-relative	39	23.08	0.0	0.0	127.06	0.048371	28.21	0.0	0.0	116.25	0.011257
specification	pitch-absolute	60	25.0	0.0	0.0	255.43	0.078256	25.0	0.0	0.0	208.35	0.017709
specification	pitch-relative	60	33.33	0.0	0.0	214.31	0.075592	38.33	0.0	0.0	183.41	0.017561
specification	rhythm-absolute	60	48.33	0.0	0.0	243.7	0.076524	45.0	0.0	0.0	222.91	0.019999
specification	rhythm-relative	60	23.33	0.0	0.0	196.7	0.077783	16.67	0.0	0.0	172.44	0.017631
