Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_normal	google_gemini-3.1-flash-lite-preview_text-only	google_gemini-3.1-flash-lite-preview_white-noise	aggregate-mistral_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_normal	Qwen_Qwen3-Omni-30B-A3B-Thinking_text-only	google_gemini-2.0-flash-lite-001_normal	google_gemini-2.0-flash-lite-001_text-only	google_gemini-2.0-flash-lite-001_white-noise	google_gemini-2.5-flash-lite_normal	aggregate-gpt-4o_normal
subcategory	rhythmic-recognition	60	55.0	38.33	45.0	45.0	56.67	36.67	50.0	35.0	46.67	43.33	55.0
skill	cadence recognition	18	27.78	11.11	11.11	16.67	27.78	22.22	16.67	0.0	5.56	11.11	5.56
skill	chord recognition	21	47.62	47.62	52.38	42.86	28.57	19.05	47.62	47.62	38.1	38.1	42.86
skill	interval recognition	30	36.67	20.0	26.67	26.67	33.33	16.67	16.67	13.33	16.67	40.0	20.0
skill	interval statistics	30	46.67	43.33	30.0	33.33	46.67	20.0	50.0	26.67	30.0	33.33	43.33
skill	note length	30	50.0	36.67	43.33	36.67	46.67	20.0	30.0	23.33	33.33	40.0	50.0
skill	note length statistics	30	60.0	40.0	46.67	53.33	66.67	53.33	70.0	46.67	60.0	46.67	60.0
skill	pitch recognition	30	43.33	23.33	33.33	23.33	36.67	30.0	26.67	20.0	20.0	26.67	36.67
skill	pitch statistics	30	60.0	33.33	10.0	40.0	43.33	16.67	33.33	26.67	23.33	50.0	60.0
skill	rhythm pattern	30	43.33	26.67	20.0	36.67	50.0	23.33	33.33	30.0	20.0	33.33	46.67
skill	rhythm pattern statistics	30	30.0	16.67	20.0	13.33	16.67	0.0	10.0	6.67	20.0	23.33	16.67
skill	tonality recognition	21	71.43	42.86	33.33	38.1	47.62	47.62	57.14	38.1	28.57	57.14	57.14
rel/abs	absolute	141	52.48	35.46	36.17	39.01	45.39	28.37	41.13	31.91	34.75	40.43	50.35
rel/abs	relative	159	42.14	27.04	23.9	27.67	37.11	20.13	30.19	19.5	20.75	33.33	32.08
specification	harmony-absolute	21	47.62	47.62	52.38	42.86	28.57	19.05	47.62	47.62	38.1	38.1	42.86
specification	harmony-relative	39	51.28	28.21	23.08	28.21	38.46	35.9	38.46	20.51	17.95	35.9	33.33
specification	pitch-absolute	60	51.67	28.33	21.67	31.67	40.0	23.33	30.0	23.33	21.67	38.33	48.33
specification	pitch-relative	60	41.67	31.67	28.33	30.0	40.0	18.33	33.33	20.0	23.33	36.67	31.67
specification	rhythm-absolute	60	55.0	38.33	45.0	45.0	56.67	36.67	50.0	35.0	46.67	43.33	55.0
specification	rhythm-relative	60	36.67	21.67	20.0	25.0	33.33	11.67	21.67	18.33	20.0	28.33	31.67
