Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
meta-question_id	8	30	16.67	0.0	0.0	83.2	0.015479	13.33	0.0	0.0	508.27	0.0	6.67	0.0	0.0	91.09	0.003553
meta-question_id	9	21	47.62	0.0	0.0	52.39	0.009621	47.62	0.0	0.0	203.94	0.0	33.33	0.0	0.0	57.66	0.002204
category	harmony	60	36.67	0.0	0.0	150.54	0.028824	31.67	0.0	0.0	718.2	0.0	20.0	29.17	0.0	156.85	0.004678
category	pitch	120	23.33	0.0	0.0	297.89	0.064751	23.33	0.0	0.0	1125.6	0.0	21.67	9.57	0.0	262.73	0.009127
category	rhythm	120	32.5	1.23	0.0	314.61	0.063822	25.83	0.0	0.0	2080.24	0.0	25.0	10.0	0.0	328.52	0.012104
subcategory	harmonic-recognition	60	36.67	0.0	0.0	150.54	0.028824	31.67	0.0	0.0	718.2	0.0	20.0	29.17	0.0	156.85	0.004678
subcategory	interval-recognition	60	31.67	0.0	0.0	159.18	0.034046	28.33	0.0	0.0	637.46	0.0	23.33	17.39	0.0	126.22	0.004442
subcategory	pitch-recognition	60	15.0	0.0	0.0	138.71	0.030705	18.33	0.0	0.0	488.14	0.0	20.0	2.08	0.0	136.51	0.004684
subcategory	proportion-recognition	60	25.0	2.22	0.0	156.91	0.032224	16.67	0.0	0.0	1444.87	0.0	23.33	4.35	0.0	180.81	0.006997
subcategory	rhythmic-recognition	60	40.0	0.0	0.0	157.7	0.031598	35.0	0.0	0.0	635.37	0.0	26.67	15.91	0.0	147.72	0.005107
skill	cadence recognition	18	27.78	0.0	0.0	43.74	0.008557	27.78	0.0	0.0	140.83	0.0	16.67	33.33	0.0	65.5	0.001376
skill	chord recognition	21	33.33	0.0	0.0	54.4	0.010646	19.05	0.0	0.0	373.42	0.0	9.52	47.37	0.0	33.69	0.001097
skill	interval recognition	30	10.0	0.0	0.0	78.34	0.018598	13.33	0.0	0.0	276.51	0.0	20.0	29.17	0.0	64.3	0.002366
skill	interval statistics	30	53.33	0.0	0.0	80.84	0.015448	43.33	0.0	0.0	360.95	0.0	26.67	4.55	0.0	61.92	0.002077
skill	note length	30	33.33	0.0	0.0	81.39	0.016514	13.33	0.0	0.0	304.54	0.0	23.33	21.74	0.0	72.55	0.002299
skill	note length statistics	30	46.67	0.0	0.0	76.31	0.015083	56.67	0.0	0.0	330.83	0.0	30.0	9.52	0.0	75.16	0.002808
skill	pitch recognition	30	13.33	0.0	0.0	72.68	0.01591	20.0	0.0	0.0	270.54	0.0	26.67	0.0	0.0	78.25	0.00275
skill	pitch statistics	30	16.67	0.0	0.0	66.03	0.014794	16.67	0.0	0.0	217.6	0.0	13.33	3.85	0.0	58.26	0.001935
skill	rhythm pattern	30	33.33	5.0	0.0	73.71	0.016745	20.0	0.0	0.0	936.6	0.0	40.0	11.11	0.0	89.72	0.003445
skill	rhythm pattern statistics	30	16.67	0.0	0.0	83.2	0.015479	13.33	0.0	0.0	508.27	0.0	6.67	0.0	0.0	91.09	0.003553
skill	tonality recognition	21	47.62	0.0	0.0	52.39	0.009621	47.62	0.0	0.0	203.94	0.0	33.33	0.0	0.0	57.66	0.002204
rel/abs	absolute	141	28.37	0.0	0.0	350.81	0.072949	25.53	0.0	0.0	1496.94	0.0	21.28	15.32	0.0	317.92	0.010888
rel/abs	relative	159	30.82	0.91	0.0	412.23	0.084448	26.42	0.0	0.0	2427.11	0.0	23.9	12.4	0.0	430.19	0.01502
specification	harmony-absolute	21	33.33	0.0	0.0	54.4	0.010646	19.05	0.0	0.0	373.42	0.0	9.52	47.37	0.0	33.69	0.001097
specification	harmony-relative	39	38.46	0.0	0.0	96.13	0.018177	38.46	0.0	0.0	344.77	0.0	25.64	17.24	0.0	123.16	0.00358
specification	pitch-absolute	60	15.0	0.0	0.0	138.71	0.030705	18.33	0.0	0.0	488.14	0.0	20.0	2.08	0.0	136.51	0.004684
specification	pitch-relative	60	31.67	0.0	0.0	159.18	0.034046	28.33	0.0	0.0	637.46	0.0	23.33	17.39	0.0	126.22	0.004442
specification	rhythm-absolute	60	40.0	0.0	0.0	157.7	0.031598	35.0	0.0	0.0	635.37	0.0	26.67	15.91	0.0	147.72	0.005107
specification	rhythm-relative	60	25.0	2.22	0.0	156.91	0.032224	16.67	0.0	0.0	1444.87	0.0	23.33	4.35	0.0	180.81	0.006997
