Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price
skill	interval recognition	3	0.0	0.0	0.0	9.13	0.002313	0.0	0.0	0.0	18.11	0.0	33.33	0.0	0.0	7.85	0.000293
skill	note length	3	0.0	0.0	0.0	6.35	0.001196	0.0	0.0	0.0	21.63	0.0	0.0	0.0	0.0	10.78	0.000419
skill	pitch recognition	3	0.0	0.0	0.0	7.52	0.001301	33.33	0.0	0.0	30.1	0.0	66.67	0.0	0.0	5.04	0.000167
skill	rhythm pattern	3	0.0	0.0	0.0	7.65	0.001754	0.0	0.0	0.0	30.12	0.0	33.33	0.0	0.0	11.06	0.000437
skill	tonality recognition	3	0.0	0.0	0.0	6.1	0.001287	33.33	0.0	0.0	22.02	0.0	33.33	0.0	0.0	9.15	0.00036
rel/abs	absolute	6	0.0	0.0	0.0	13.88	0.002497	16.67	0.0	0.0	51.73	0.0	33.33	0.0	0.0	15.82	0.000586
rel/abs	relative	9	0.0	0.0	0.0	22.88	0.005354	11.11	0.0	0.0	70.25	0.0	33.33	0.0	0.0	28.07	0.00109
specification	harmony-relative	3	0.0	0.0	0.0	6.1	0.001287	33.33	0.0	0.0	22.02	0.0	33.33	0.0	0.0	9.15	0.00036
specification	pitch-absolute	3	0.0	0.0	0.0	7.52	0.001301	33.33	0.0	0.0	30.1	0.0	66.67	0.0	0.0	5.04	0.000167
specification	pitch-relative	3	0.0	0.0	0.0	9.13	0.002313	0.0	0.0	0.0	18.11	0.0	33.33	0.0	0.0	7.85	0.000293
specification	rhythm-absolute	3	0.0	0.0	0.0	6.35	0.001196	0.0	0.0	0.0	21.63	0.0	0.0	0.0	0.0	10.78	0.000419
specification	rhythm-relative	3	0.0	0.0	0.0	7.65	0.001754	0.0	0.0	0.0	30.12	0.0	33.33	0.0	0.0	11.06	0.000437
