Criterion_Type	Criterion_Value	Total_Items	google_gemini-3.1-flash-lite-preview_Accuracy_Percent	google_gemini-3.1-flash-lite-preview_Unparsable_Percent	google_gemini-3.1-flash-lite-preview_Model_Error_Percent	google_gemini-3.1-flash-lite-preview_Total_Time_s	google_gemini-3.1-flash-lite-preview_Total_Price	aggregate-mistral_Accuracy_Percent	aggregate-mistral_Unparsable_Percent	aggregate-mistral_Model_Error_Percent	aggregate-mistral_Total_Time_s	aggregate-mistral_Total_Price	Qwen_Qwen3-Omni-30B-A3B-Thinking_Accuracy_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Unparsable_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Model_Error_Percent	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Time_s	Qwen_Qwen3-Omni-30B-A3B-Thinking_Total_Price	google_gemini-2.0-flash-lite-001_Accuracy_Percent	google_gemini-2.0-flash-lite-001_Unparsable_Percent	google_gemini-2.0-flash-lite-001_Model_Error_Percent	google_gemini-2.0-flash-lite-001_Total_Time_s	google_gemini-2.0-flash-lite-001_Total_Price	google_gemini-2.5-flash-lite_Accuracy_Percent	google_gemini-2.5-flash-lite_Unparsable_Percent	google_gemini-2.5-flash-lite_Model_Error_Percent	google_gemini-2.5-flash-lite_Total_Time_s	google_gemini-2.5-flash-lite_Total_Price	aggregate-gpt-4o_Accuracy_Percent	aggregate-gpt-4o_Unparsable_Percent	aggregate-gpt-4o_Model_Error_Percent	aggregate-gpt-4o_Total_Time_s	aggregate-gpt-4o_Total_Price
meta-question_id	3	9	11.11	0.0	0.0	35.58	0.010685	44.44	0.0	0.0	47.96	0.013588	44.44	0.0	0.0	216.98	0.0	44.44	0.0	0.0	34.7	0.001474	22.22	0.0	0.0	179.49	0.026628	22.22	0.0	0.0	33.44	0.079475
meta-question_id	4	6	66.67	0.0	0.0	21.39	0.006775	33.33	0.0	0.0	63.06	0.011638	83.33	0.0	0.0	148.51	0.0	50.0	0.0	0.0	21.19	0.000956	50.0	0.0	0.0	175.71	0.025078	50.0	0.0	0.0	25.83	0.062437
meta-question_id	5	9	22.22	0.0	0.0	29.72	0.008603	55.56	0.0	0.0	203.42	0.016098	55.56	0.0	0.0	136.12	0.0	22.22	0.0	0.0	30.03	0.001119	33.33	0.0	0.0	107.28	0.015082	44.44	0.0	0.0	31.15	0.07884
meta-question_id	6	6	50.0	0.0	0.0	20.19	0.005444	66.67	0.0	0.0	53.47	0.009884	66.67	0.0	0.0	104.46	0.0	33.33	0.0	0.0	18.0	0.000814	16.67	0.0	0.0	180.0	0.025917	83.33	0.0	0.0	22.26	0.056252
meta-question_id	7	9	55.56	0.0	0.0	29.29	0.009322	55.56	0.0	0.0	109.42	0.01265	44.44	0.0	0.0	145.17	0.0	66.67	0.0	0.0	28.85	0.001265	44.44	0.0	0.0	96.49	0.014394	44.44	0.0	0.0	38.22	0.082032
meta-question_id	8	6	66.67	0.0	0.0	20.5	0.006358	50.0	0.0	0.0	44.54	0.010663	33.33	0.0	0.0	121.61	0.0	16.67	0.0	0.0	22.5	0.001006	50.0	0.0	0.0	104.61	0.014002	16.67	0.0	0.0	28.19	0.06213
meta-question_id	9	6	50.0	0.0	0.0	14.67	0.004081	50.0	0.0	0.0	30.46	0.010703	50.0	0.0	0.0	23.37	0.0	50.0	0.0	0.0	15.04	0.000644	66.67	0.0	0.0	17.05	0.001843	50.0	0.0	0.0	18.32	0.052665
category	harmony	15	40.0	0.0	0.0	50.51	0.013148	33.33	0.0	0.0	94.18	0.026059	33.33	0.0	0.0	240.71	0.0	46.67	0.0	0.0	43.01	0.001784	40.0	0.0	0.0	160.52	0.020942	33.33	10.0	0.0	56.96	0.137187
category	pitch	30	33.33	0.0	0.0	106.82	0.032108	36.67	0.0	0.0	196.62	0.050564	40.0	0.0	0.0	602.93	0.0	36.67	0.0	0.0	107.31	0.004779	30.0	0.0	0.0	523.11	0.076481	30.0	0.0	0.0	107.6	0.275473
category	rhythm	30	46.67	0.0	0.0	99.7	0.029727	56.67	0.0	0.0	410.85	0.049295	50.0	0.0	0.0	507.37	0.0	36.67	0.0	0.0	99.38	0.004204	36.67	0.0	0.0	488.37	0.069394	46.67	0.0	0.0	119.82	0.279255
subcategory	harmonic-recognition	15	40.0	0.0	0.0	50.51	0.013148	33.33	0.0	0.0	94.18	0.026059	33.33	0.0	0.0	240.71	0.0	46.67	0.0	0.0	43.01	0.001784	40.0	0.0	0.0	160.52	0.020942	33.33	10.0	0.0	56.96	0.137187
subcategory	interval-recognition	15	33.33	0.0	0.0	56.97	0.017459	40.0	0.0	0.0	111.02	0.025226	60.0	0.0	0.0	365.49	0.0	46.67	0.0	0.0	55.89	0.00243	33.33	0.0	0.0	355.21	0.051706	33.33	0.0	0.0	59.27	0.141912
subcategory	pitch-recognition	15	33.33	0.0	0.0	49.85	0.014649	33.33	0.0	0.0	85.6	0.025338	20.0	0.0	0.0	237.45	0.0	26.67	0.0	0.0	51.42	0.002349	26.67	0.0	0.0	167.91	0.024775	26.67	0.0	0.0	48.33	0.13356
subcategory	proportion-recognition	15	60.0	0.0	0.0	49.79	0.01568	53.33	0.0	0.0	153.96	0.023313	40.0	0.0	0.0	266.79	0.0	46.67	0.0	0.0	51.35	0.002271	46.67	0.0	0.0	201.1	0.028395	33.33	0.0	0.0	66.41	0.144162
subcategory	rhythmic-recognition	15	33.33	0.0	0.0	49.91	0.014047	60.0	0.0	0.0	256.89	0.025982	60.0	0.0	0.0	240.58	0.0	26.67	0.0	0.0	48.03	0.001933	26.67	0.0	0.0	287.28	0.040999	60.0	0.0	0.0	53.41	0.135092
skill	cadence recognition	3	0.0	0.0	0.0	11.63	0.003025	0.0	0.0	0.0	19.07	0.005328	0.0	0.0	0.0	112.62	0.0	0.0	0.0	0.0	9.77	0.000438	0.0	0.0	0.0	68.6	0.008467	0.0	33.33	0.0	12.31	0.029485
skill	chord recognition	6	50.0	0.0	0.0	24.21	0.006042	33.33	0.0	0.0	44.65	0.010028	33.33	0.0	0.0	104.72	0.0	66.67	0.0	0.0	18.2	0.000703	33.33	0.0	0.0	74.87	0.010632	33.33	0.0	0.0	26.34	0.055037
skill	interval recognition	9	11.11	0.0	0.0	35.58	0.010685	44.44	0.0	0.0	47.96	0.013588	44.44	0.0	0.0	216.98	0.0	44.44	0.0	0.0	34.7	0.001474	22.22	0.0	0.0	179.49	0.026628	22.22	0.0	0.0	33.44	0.079475
skill	interval statistics	6	66.67	0.0	0.0	21.39	0.006775	33.33	0.0	0.0	63.06	0.011638	83.33	0.0	0.0	148.51	0.0	50.0	0.0	0.0	21.19	0.000956	50.0	0.0	0.0	175.71	0.025078	50.0	0.0	0.0	25.83	0.062437
skill	note length	9	22.22	0.0	0.0	29.72	0.008603	55.56	0.0	0.0	203.42	0.016098	55.56	0.0	0.0	136.12	0.0	22.22	0.0	0.0	30.03	0.001119	33.33	0.0	0.0	107.28	0.015082	44.44	0.0	0.0	31.15	0.07884
skill	note length statistics	6	50.0	0.0	0.0	20.19	0.005444	66.67	0.0	0.0	53.47	0.009884	66.67	0.0	0.0	104.46	0.0	33.33	0.0	0.0	18.0	0.000814	16.67	0.0	0.0	180.0	0.025917	83.33	0.0	0.0	22.26	0.056252
skill	pitch recognition	9	22.22	0.0	0.0	29.89	0.007791	22.22	0.0	0.0	40.65	0.012575	11.11	0.0	0.0	187.92	0.0	33.33	0.0	0.0	24.78	0.001153	22.22	0.0	0.0	99.33	0.013671	33.33	0.0	0.0	28.36	0.070875
skill	pitch statistics	6	50.0	0.0	0.0	19.96	0.006858	50.0	0.0	0.0	44.95	0.012763	33.33	0.0	0.0	49.53	0.0	16.67	0.0	0.0	26.64	0.001196	33.33	0.0	0.0	68.58	0.011104	16.67	0.0	0.0	19.97	0.062685
skill	rhythm pattern	9	55.56	0.0	0.0	29.29	0.009322	55.56	0.0	0.0	109.42	0.01265	44.44	0.0	0.0	145.17	0.0	66.67	0.0	0.0	28.85	0.001265	44.44	0.0	0.0	96.49	0.014394	44.44	0.0	0.0	38.22	0.082032
skill	rhythm pattern statistics	6	66.67	0.0	0.0	20.5	0.006358	50.0	0.0	0.0	44.54	0.010663	33.33	0.0	0.0	121.61	0.0	16.67	0.0	0.0	22.5	0.001006	50.0	0.0	0.0	104.61	0.014002	16.67	0.0	0.0	28.19	0.06213
skill	tonality recognition	6	50.0	0.0	0.0	14.67	0.004081	50.0	0.0	0.0	30.46	0.010703	50.0	0.0	0.0	23.37	0.0	50.0	0.0	0.0	15.04	0.000644	66.67	0.0	0.0	17.05	0.001843	50.0	0.0	0.0	18.32	0.052665
rel/abs	absolute	36	36.11	0.0	0.0	123.97	0.034738	44.44	0.0	0.0	387.13	0.061348	38.89	0.0	0.0	582.75	0.0	33.33	0.0	0.0	117.65	0.004984	27.78	0.0	0.0	530.06	0.076406	41.67	0.0	0.0	128.08	0.32369
rel/abs	relative	39	43.59	0.0	0.0	133.07	0.040246	43.59	0.0	0.0	314.52	0.06457	46.15	0.0	0.0	768.26	0.0	43.59	0.0	0.0	132.05	0.005783	41.03	0.0	0.0	641.95	0.090411	33.33	3.85	0.0	156.31	0.368225
specification	harmony-absolute	6	50.0	0.0	0.0	24.21	0.006042	33.33	0.0	0.0	44.65	0.010028	33.33	0.0	0.0	104.72	0.0	66.67	0.0	0.0	18.2	0.000703	33.33	0.0	0.0	74.87	0.010632	33.33	0.0	0.0	26.34	0.055037
specification	harmony-relative	9	33.33	0.0	0.0	26.3	0.007106	33.33	0.0	0.0	49.53	0.016031	33.33	0.0	0.0	135.99	0.0	33.33	0.0	0.0	24.81	0.001082	44.44	0.0	0.0	85.65	0.01031	33.33	16.67	0.0	30.62	0.08215
specification	pitch-absolute	15	33.33	0.0	0.0	49.85	0.014649	33.33	0.0	0.0	85.6	0.025338	20.0	0.0	0.0	237.45	0.0	26.67	0.0	0.0	51.42	0.002349	26.67	0.0	0.0	167.91	0.024775	26.67	0.0	0.0	48.33	0.13356
specification	pitch-relative	15	33.33	0.0	0.0	56.97	0.017459	40.0	0.0	0.0	111.02	0.025226	60.0	0.0	0.0	365.49	0.0	46.67	0.0	0.0	55.89	0.00243	33.33	0.0	0.0	355.21	0.051706	33.33	0.0	0.0	59.27	0.141912
specification	rhythm-absolute	15	33.33	0.0	0.0	49.91	0.014047	60.0	0.0	0.0	256.89	0.025982	60.0	0.0	0.0	240.58	0.0	26.67	0.0	0.0	48.03	0.001933	26.67	0.0	0.0	287.28	0.040999	60.0	0.0	0.0	53.41	0.135092
specification	rhythm-relative	15	60.0	0.0	0.0	49.79	0.01568	53.33	0.0	0.0	153.96	0.023313	40.0	0.0	0.0	266.79	0.0	46.67	0.0	0.0	51.35	0.002271	46.67	0.0	0.0	201.1	0.028395	33.33	0.0	0.0	66.41	0.144162
